scrape_timestamp,source_url,item_name,item_type,quality,craftable,price_ref,key_price_ref,price_keys_equivalent,source_price_low,source_price_high,source_price_unit,price_is_range,display_price,display_unit,price_text,usd_price,stats_url
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Handsome Handy Thing,Cosmetic,Unique,True,2.94,90.215,0.03258881560716067,2.88,3.0,ref,True,2.94,ref,2.88–3 ref,0.0897,https://backpack.tf/stats/Unique/A%20Handsome%20Handy%20Thing/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Hat to Kill For,Cosmetic,Strange,True,34.94,90.215,0.38729701269190264,31.77,38.11,ref,True,34.94,ref,31.77–38.11 ref,1.07,https://backpack.tf/stats/Strange/A%20Hat%20to%20Kill%20For/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Hat to Kill For,Cosmetic,Unique,True,26.165,90.215,0.2900293742725711,23.22,29.11,ref,True,26.165,ref,23.22–29.11 ref,0.798,https://backpack.tf/stats/Unique/A%20Hat%20to%20Kill%20For/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Head Full of Hot Air,Cosmetic,Strange,True,198.473,90.215,2.2,2.1,2.3,keys,True,2.2,keys,2.1–2.3 keys,,https://backpack.tf/stats/Strange/A%20Head%20Full%20of%20Hot%20Air/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Head Full of Hot Air,Cosmetic,Unique,True,31.439999999999998,90.215,0.34850080363575897,26.55,36.33,ref,True,31.439999999999998,ref,26.55–36.33 ref,0.9589,https://backpack.tf/stats/Unique/A%20Head%20Full%20of%20Hot%20Air/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Mann's Mint,Tool,Unique,True,25.165,90.215,0.2789447431136729,22.11,28.22,ref,True,25.165,ref,22.11–28.22 ref,0.7675,https://backpack.tf/stats/Unique/A%20Mann%27s%20Mint/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Mann's Mint (Non-Craftable),Tool,Unique,False,103.74725,90.215,1.15,1.1,1.2,keys,True,1.15,keys,1.1–1.2 keys,,https://backpack.tf/stats/Unique/A%20Mann%27s%20Mint/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Random Duck Token Gift (Non-Craftable),Action,Unique,False,5322.685,90.215,59.0,59.0,59.0,keys,False,59.0,keys,59 keys,,https://backpack.tf/stats/Unique/A%20Random%20Duck%20Token%20Gift/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Random End of the Line Key Gift (Non-Craftable),Action,Unique,False,103.74725,90.215,1.15,1.1,1.2,keys,True,1.15,keys,1.1–1.2 keys,,https://backpack.tf/stats/Unique/A%20Random%20End%20of%20the%20Line%20Key%20Gift/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Random Robo Community Crate Key Gift (Non-Craftable),Action,Unique,False,103.74725,90.215,1.15,1.0,1.3,keys,True,1.15,keys,1–1.3 keys,,https://backpack.tf/stats/Unique/A%20Random%20Robo%20Community%20Crate%20Key%20Gift/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Random Summer Cooler Key Gift (Non-Craftable),Action,Unique,False,121.79025000000001,90.215,1.35,1.3,1.4,keys,True,1.35,keys,1.3–1.4 keys,,https://backpack.tf/stats/Unique/A%20Random%20Summer%20Cooler%20Key%20Gift/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Rather Festive Tree,Cosmetic,Collector's,True,525502.375,90.215,5825.0,5825.0,5825.0,keys,False,5825.0,keys,5825 keys,,https://backpack.tf/stats/Collector%27s/A%20Rather%20Festive%20Tree/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Rather Festive Tree (Non-Craftable),Cosmetic,Unique,False,5.11,90.215,0.05664246522196974,5.11,5.11,ref,False,5.11,ref,5.11 ref,0.1559,https://backpack.tf/stats/Unique/A%20Rather%20Festive%20Tree/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Shell of a Mann,Cosmetic,Unique,True,2.94,90.215,0.03258881560716067,2.88,3.0,ref,True,2.94,ref,2.88–3 ref,0.0897,https://backpack.tf/stats/Unique/A%20Shell%20of%20a%20Mann/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Well Wrapped Hat,Cosmetic,Strange,True,13.77,90.215,0.15263537105802805,11.66,15.88,ref,True,13.77,ref,11.66–15.88 ref,0.42,https://backpack.tf/stats/Strange/A%20Well%20Wrapped%20Hat/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Well Wrapped Hat,Cosmetic,Unique,True,6.44,90.215,0.07138502466330433,5.44,7.44,ref,True,6.44,ref,5.44–7.44 ref,0.1964,https://backpack.tf/stats/Unique/A%20Well%20Wrapped%20Hat/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Whiff of the Old Brimstone,Cosmetic,Strange,True,356.34925000000004,90.215,3.95,3.95,3.95,keys,False,3.95,keys,3.95 keys,,https://backpack.tf/stats/Strange/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Whiff of the Old Brimstone,Cosmetic,Unique,True,1.44,90.215,0.01596186886881339,1.33,1.55,ref,True,1.44,ref,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,A Whiff of the Old Brimstone (Non-Craftable),Cosmetic,Unique,False,33.66,90.215,0.37310868480851295,33.66,33.66,ref,False,33.66,ref,33.66 ref,1.03,https://backpack.tf/stats/Unique/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,AWPer Hand,Primary,Genuine,True,115.024125,90.215,1.275,1.15,1.4,keys,True,1.275,keys,1.15–1.4 keys,,https://backpack.tf/stats/Genuine/AWPer%20Hand/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,AWPer Hand,Primary,Strange,True,3022.2025000000003,90.215,33.5,32.0,35.0,keys,True,33.5,keys,32–35 keys,,https://backpack.tf/stats/Strange/AWPer%20Hand/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,AWPer Hand,Primary,Unique,True,3.83,90.215,0.042454137338580056,3.33,4.33,ref,True,3.83,ref,3.33–4.33 ref,0.1168,https://backpack.tf/stats/Unique/AWPer%20Hand/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abhorrent Appendages,Cosmetic,Haunted,True,2404.22975,90.215,26.65,25.5,27.8,keys,True,26.65,keys,25.5–27.8 keys,,https://backpack.tf/stats/Haunted/Abhorrent%20Appendages/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abhorrent Appendages,Cosmetic,Unique,True,1822.343,90.215,20.2,18.4,22.0,keys,True,20.2,keys,18.4–22 keys,,https://backpack.tf/stats/Unique/Abhorrent%20Appendages/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abominable Cosmetic Case #107,Tool,Unique,True,0.7150000000000001,90.215,0.007925511278612204,0.66,0.77,ref,True,0.7150000000000001,ref,0.66–0.77 ref,0.0218,https://backpack.tf/stats/Unique/Abominable%20Cosmetic%20Case/Tradable/Craftable/107
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abominable Cosmetic Key (Non-Craftable),Tool,Unique,False,96.98112500000002,90.215,1.0750000000000002,1.05,1.1,keys,True,1.0750000000000002,keys,1.05–1.1 keys,,https://backpack.tf/stats/Unique/Abominable%20Cosmetic%20Key/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abominable Snow Pants,Cosmetic,Unique,True,1.33,90.215,0.01474255944133459,1.11,1.55,ref,True,1.33,ref,1.11–1.55 ref,0.04,https://backpack.tf/stats/Unique/Abominable%20Snow%20Pants/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abyss Diver,Cosmetic,Strange,True,241.32512499999999,90.215,2.675,2.25,3.1,keys,True,2.675,keys,2.25–3.1 keys,,https://backpack.tf/stats/Strange/Abyss%20Diver/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Abyss Diver,Cosmetic,Unique,True,23.83,90.215,0.2641467605165438,20.66,27.0,ref,True,23.83,ref,20.66–27 ref,0.7268,https://backpack.tf/stats/Unique/Abyss%20Diver/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Accursed Apparition,Cosmetic,Haunted,True,48.775,90.215,0.5406528847752591,47.0,50.55,ref,True,48.775,ref,47–50.55 ref,,https://backpack.tf/stats/Haunted/Accursed%20Apparition/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Accursed Apparition,Cosmetic,Unique,True,99.2365,90.215,1.1,1.05,1.15,keys,True,1.1,keys,1.05–1.15 keys,,https://backpack.tf/stats/Unique/Accursed%20Apparition/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aerobatics Demonstrator,Cosmetic,Unique,True,4.385,90.215,0.04860610763176855,3.77,5.0,ref,True,4.385,ref,3.77–5 ref,0.1337,https://backpack.tf/stats/Unique/Aerobatics%20Demonstrator/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,After Dark,Cosmetic,Strange,True,157.87625,90.215,1.75,1.7,1.8,keys,True,1.75,keys,1.7–1.8 keys,,https://backpack.tf/stats/Strange/After%20Dark/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,After Dark,Cosmetic,Unique,True,1.44,90.215,0.01596186886881339,1.33,1.55,ref,True,1.44,ref,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/After%20Dark/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,After Eight,Tool,Unique,True,101.49187500000001,90.215,1.125,1.05,1.2,keys,True,1.125,keys,1.05–1.2 keys,,https://backpack.tf/stats/Unique/After%20Eight/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,After Eight (Non-Craftable),Tool,Unique,False,106.00262500000001,90.215,1.175,1.1,1.25,keys,True,1.175,keys,1.1–1.25 keys,,https://backpack.tf/stats/Unique/After%20Eight/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aged Moustache Grey,Tool,Unique,True,7.94,90.215,0.08801197140165161,7.66,8.22,ref,True,7.94,ref,7.66–8.22 ref,0.2422,https://backpack.tf/stats/Unique/Aged%20Moustache%20Grey/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aged Moustache Grey (Non-Craftable),Tool,Unique,False,14.885,90.215,0.16499473480019952,14.33,15.44,ref,True,14.885,ref,14.33–15.44 ref,0.454,https://backpack.tf/stats/Unique/Aged%20Moustache%20Grey/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aim Assistant,Cosmetic,Strange,True,38.105,90.215,0.4223798703098154,34.66,41.55,ref,True,38.105,ref,34.66–41.55 ref,1.16,https://backpack.tf/stats/Strange/Aim%20Assistant/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aim Assistant,Cosmetic,Unique,True,9.165,90.215,0.10159064457130187,8.22,10.11,ref,True,9.165,ref,8.22–10.11 ref,0.2795,https://backpack.tf/stats/Unique/Aim%20Assistant/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aimframe,Cosmetic,Strange,True,4.495,90.215,0.049825417059247354,3.66,5.33,ref,True,4.495,ref,3.66–5.33 ref,0.1371,https://backpack.tf/stats/Strange/Aimframe/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aimframe,Cosmetic,Unique,True,2.995,90.215,0.03319847032090007,2.88,3.11,ref,True,2.995,ref,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Aimframe/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Exchanger,Cosmetic,Strange,True,10.440000000000001,90.215,0.11572354929889708,8.55,12.33,ref,True,10.440000000000001,ref,8.55–12.33 ref,0.3184,https://backpack.tf/stats/Strange/Air%20Exchanger/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Exchanger,Cosmetic,Unique,True,6.385,90.215,0.07077536994956492,5.11,7.66,ref,True,6.385,ref,5.11–7.66 ref,0.1947,https://backpack.tf/stats/Unique/Air%20Exchanger/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Head,Cosmetic,Strange,True,4.0,90.215,0.04433852463559275,3.0,5.0,ref,True,4.0,ref,3–5 ref,0.122,https://backpack.tf/stats/Strange/Air%20Head/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Head,Cosmetic,Unique,True,2.995,90.215,0.03319847032090007,2.88,3.11,ref,True,2.995,ref,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Air%20Head/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Raider,Cosmetic,Collector's,True,16238.7,90.215,180.0,180.0,180.0,keys,False,180.0,keys,180 keys,,https://backpack.tf/stats/Collector%27s/Air%20Raider/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Raider,Cosmetic,Strange,True,390.17987500000004,90.215,4.325,4.15,4.5,keys,True,4.325,keys,4.15–4.5 keys,,https://backpack.tf/stats/Strange/Air%20Raider/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Raider,Cosmetic,Unique,True,1.605,90.215,0.01779083301003159,1.44,1.77,ref,True,1.605,ref,1.44–1.77 ref,0.049,https://backpack.tf/stats/Unique/Air%20Raider/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Strike,Primary,Collector's,True,20839.665,90.215,231.0,220.0,242.0,keys,True,231.0,keys,220–242 keys,,https://backpack.tf/stats/Collector%27s/Air%20Strike/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Strike,Primary,Strange,True,21.775,90.215,0.241367843485008,19.11,24.44,ref,True,21.775,ref,19.11–24.44 ref,0.6641,https://backpack.tf/stats/Strange/Air%20Strike/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Strike,Primary,Unique,True,0.05,90.215,0.0005542315579449094,0.05,0.05,ref,False,0.05,ref,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Air%20Strike/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Strike (Non-Craftable),Primary,Strange,False,33.055,90.215,0.3664024829573796,26.11,40.0,ref,True,33.055,ref,26.11–40 ref,1.01,https://backpack.tf/stats/Strange/Air%20Strike/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Air Strike (Non-Craftable),Primary,Unique,False,0.33,90.215,0.003657928282436402,0.33,0.33,ref,False,0.33,ref,0.33 ref,0.01,https://backpack.tf/stats/Unique/Air%20Strike/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Airborne Attire,Cosmetic,Strange,True,22.384999999999998,90.215,0.2481294684919359,20.33,24.44,ref,True,22.384999999999998,ref,20.33–24.44 ref,0.6827,https://backpack.tf/stats/Strange/Airborne%20Attire/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Airborne Attire,Cosmetic,Unique,True,11.83,90.215,0.13113118660976555,10.44,13.22,ref,True,11.83,ref,10.44–13.22 ref,0.36,https://backpack.tf/stats/Unique/Airborne%20Attire/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Airdog,Cosmetic,Strange,True,3.55,90.215,0.039350440614088565,2.77,4.33,ref,True,3.55,ref,2.77–4.33 ref,0.1083,https://backpack.tf/stats/Strange/Airdog/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Airdog,Cosmetic,Unique,True,2.995,90.215,0.03319847032090007,2.77,3.22,ref,True,2.995,ref,2.77–3.22 ref,0.0913,https://backpack.tf/stats/Unique/Airdog/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Airtight Arsonist,Cosmetic,Strange,True,6.995,90.215,0.07753699495649283,6.11,7.88,ref,True,6.995,ref,6.11–7.88 ref,0.2133,https://backpack.tf/stats/Strange/Airtight%20Arsonist/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Airtight Arsonist,Cosmetic,Unique,True,4.33,90.215,0.047996452918029155,3.33,5.33,ref,True,4.33,ref,3.33–5.33 ref,0.1321,https://backpack.tf/stats/Unique/Airtight%20Arsonist/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aladdin's Private Reserve,Cosmetic,Strange,True,108.25800000000002,90.215,1.2000000000000002,1.05,1.35,keys,True,1.2000000000000002,keys,1.05–1.35 keys,,https://backpack.tf/stats/Strange/Aladdin%27s%20Private%20Reserve/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Aladdin's Private Reserve (Non-Craftable),Cosmetic,Unique,False,10.0,90.215,0.11084631158898187,10.0,10.0,ref,False,10.0,ref,10 ref,0.305,https://backpack.tf/stats/Unique/Aladdin%27s%20Private%20Reserve/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alakablamicon,Cosmetic,Strange,True,12.775,90.215,0.14160616305492435,11.55,14.0,ref,True,12.775,ref,11.55–14 ref,0.3896,https://backpack.tf/stats/Strange/Alakablamicon/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alakablamicon,Cosmetic,Unique,True,3.44,90.215,0.03813113118660976,3.0,3.88,ref,True,3.44,ref,3–3.88 ref,0.1049,https://backpack.tf/stats/Unique/Alakablamicon/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alcoholic Automaton,Cosmetic,Strange,True,322.51862500000004,90.215,3.575,3.4,3.75,keys,True,3.575,keys,3.4–3.75 keys,,https://backpack.tf/stats/Strange/Alcoholic%20Automaton/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alcoholic Automaton,Cosmetic,Unique,True,92.47037499999999,90.215,1.025,0.95,1.1,keys,True,1.025,keys,0.95–1.1 keys,,https://backpack.tf/stats/Unique/Alcoholic%20Automaton/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Ali Baba's Wee Booties,Primary,Collector's,True,26613.425,90.215,295.0,295.0,295.0,keys,False,295.0,keys,295 keys,,https://backpack.tf/stats/Collector%27s/Ali%20Baba%27s%20Wee%20Booties/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Ali Baba's Wee Booties,Primary,Unique,True,0.05,90.215,0.0005542315579449094,0.05,0.05,ref,False,0.05,ref,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Ali%20Baba%27s%20Wee%20Booties/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Ali Baba's Wee Booties (Non-Craftable),Primary,Unique,False,0.165,90.215,0.001828964141218201,0.11,0.22,ref,True,0.165,ref,0.11–0.22 ref,0.005,https://backpack.tf/stats/Unique/Ali%20Baba%27s%20Wee%20Booties/Tradable/Non-Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alien Cranium,Cosmetic,Genuine,True,90.215,90.215,1.0,1.0,1.0,keys,False,1.0,keys,1 key,,https://backpack.tf/stats/Genuine/Alien%20Cranium/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alien Cranium,Cosmetic,Unique,True,3.16,90.215,0.03502743446211827,2.55,3.77,ref,True,3.16,ref,2.55–3.77 ref,0.0964,https://backpack.tf/stats/Unique/Alien%20Cranium/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alien Swarm Parasite,Cosmetic,Unique,True,6.4399999999999995,90.215,0.07138502466330432,6.22,6.66,ref,True,6.4399999999999995,ref,6.22–6.66 ref,0.1964,https://backpack.tf/stats/Unique/Alien%20Swarm%20Parasite/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,Alien Swarm Parasite,Cosmetic,Vintage,True,45107.5,90.215,500.0,500.0,500.0,keys,False,500.0,keys,500 keys,,https://backpack.tf/stats/Vintage/Alien%20Swarm%20Parasite/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,All Hallows' Hatte,Cosmetic,Strange,True,439.798125,90.215,4.875,4.85,4.9,keys,True,4.875,keys,4.85–4.9 keys,,https://backpack.tf/stats/Strange/All%20Hallows%27%20Hatte/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,All Hallows' Hatte,Cosmetic,Unique,True,40.05,90.215,0.4439394779138724,35.55,44.55,ref,True,40.05,ref,35.55–44.55 ref,1.22,https://backpack.tf/stats/Unique/All%20Hallows%27%20Hatte/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,All-Father,Cosmetic,Strange,True,315.7525,90.215,3.5,3.25,3.75,keys,True,3.5,keys,3.25–3.75 keys,,https://backpack.tf/stats/Strange/All-Father/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,All-Father,Cosmetic,Unique,True,4.775,90.215,0.05292911378373885,4.0,5.55,ref,True,4.775,ref,4–5.55 ref,0.1456,https://backpack.tf/stats/Unique/All-Father/Tradable/Craftable
2026-08-08T12:54:04,https://backpack.tf/spreadsheet,All-Father (Non-Craftable),Cosmetic,Strange,False,1353.2250000000001,90.215,15.000000000000002,15.0,15.0,keys,False,15.000000000000002,keys,15 keys,,https://backpack.tf/stats/Strange/All-Father/Tradable/Non-Craftable
