effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,exist,slot,summary,defindex,scrape_timestamp,usd_price,key_low,key_high,key_mid,item_type,bp_price_keys_equivalent,has_price
74,Spellbound,Shooter's Sola Topi,143050.0,2500 keys,2,misc,Level 1-100 Helmet,158,2026-07-22T21:29:26,4363.02,2500.0,2500.0,2500.0,cosmetic,2345.0819672131147,True
74,Spellbound,Your Worst Nightmare,128745.0,1800–2700 keys,2,misc,Level 10 Hair,600,2026-07-22T21:29:26,3926.72,1800.0,2700.0,2250.0,cosmetic,2110.5737704918033,True
74,Spellbound,Head Warmer,125884.0,2200 keys,2,misc,Level 1-100 Hat,644,2026-07-22T21:29:26,3839.46,2200.0,2200.0,2200.0,cosmetic,2063.6721311475408,True
74,Spellbound,Glengarry Bonnet,123023.0,2150 keys,2,misc,Level 1-100 Hat,100,2026-07-22T21:29:26,3752.2,2150.0,2150.0,2150.0,cosmetic,2016.7704918032787,True
74,Spellbound,Hustler's Hallmark,117301.0,2050 keys,1,misc,Level 1-100 Hat,146,2026-07-22T21:29:26,3577.68,2050.0,2050.0,2050.0,cosmetic,1922.967213114754,True
74,Spellbound,A Rather Festive Tree,114440.0,2000 keys,2,misc,Level 1-100 Hat,341,2026-07-22T21:29:26,3490.42,2000.0,2000.0,2000.0,cosmetic,1876.0655737704917,True
74,Spellbound,Galvanized Gibus,114440.0,2000 keys,3,misc,Level 1-100 Hat,30003,2026-07-22T21:29:26,3490.42,2000.0,2000.0,2000.0,cosmetic,1876.0655737704917,True
74,Spellbound,Horrific Headsplitter,114440.0,2000 keys,3,misc,Level 31 Hat,291,2026-07-22T21:29:26,3490.42,2000.0,2000.0,2000.0,cosmetic,1876.0655737704917,True
74,Spellbound,Sergeant's Drill Hat,114440.0,1800–2200 keys,4,misc,Level 1-100 Hat,183,2026-07-22T21:29:26,3490.42,1800.0,2200.0,2000.0,cosmetic,1876.0655737704917,True
74,Spellbound,Swagman's Swatter,114440.0,2000 keys,2,misc,Level 10 Hat,626,2026-07-22T21:29:26,3490.42,2000.0,2000.0,2000.0,cosmetic,1876.0655737704917,True
74,Spellbound,Greased Lightning,108718.0,1900 keys,2,misc,Level 1-100 Hair,30078,2026-07-22T21:29:26,3315.9,1900.0,1900.0,1900.0,cosmetic,1782.2622950819673,True
74,Spellbound,Milkman,108718.0,1900 keys,2,misc,Level 1-100 Hat,219,2026-07-22T21:29:26,3315.9,1900.0,1900.0,1900.0,cosmetic,1782.2622950819673,True
74,Spellbound,Towering Pillar of Hats,108718.0,1900 keys,3,misc,Level 1-100 Hat,135,2026-07-22T21:29:26,3315.9,1900.0,1900.0,1900.0,cosmetic,1782.2622950819673,True
74,Spellbound,Wet Works,108718.0,1900 keys,2,misc,Level 1-100 Hat,30135,2026-07-22T21:29:26,3315.9,1900.0,1900.0,1900.0,cosmetic,1782.2622950819673,True
74,Spellbound,Reggaelator,102996.0,1800 keys,1,misc,Level 1-100 Hat,390,2026-07-22T21:29:26,3141.38,1800.0,1800.0,1800.0,cosmetic,1688.4590163934427,True
74,Spellbound,Nuke,100135.0,1750 keys,0,misc,Level 1-100 Hair,30885,2026-07-22T21:29:26,3054.12,1750.0,1750.0,1750.0,cosmetic,1641.5573770491803,True
74,Spellbound,Platinum Pickelhaube,100135.0,1750 keys,2,misc,Level 1-100 Helmet,30042,2026-07-22T21:29:26,3054.12,1750.0,1750.0,1750.0,cosmetic,1641.5573770491803,True
74,Spellbound,Détective Noir,98704.5,1725 keys,2,misc,Level 1-100 Hat,319,2026-07-22T21:29:26,3010.49,1725.0,1725.0,1725.0,cosmetic,1618.1065573770493,True
74,Spellbound,Stout Shako,95843.5,1400–1950 keys,2,misc,Level 1-100 Hat,251,2026-07-22T21:29:26,2923.23,1400.0,1950.0,1675.0,cosmetic,1571.204918032787,True
74,Spellbound,Front Runner,94413.0,1650 keys,2,misc,Level 1-100 Hat,760,2026-07-22T21:29:26,2879.6,1650.0,1650.0,1650.0,cosmetic,1547.7540983606557,True
74,Spellbound,Full Metal Drill Hat,94413.0,1650 keys,3,misc,Level 1-100 Hat,30026,2026-07-22T21:29:26,2879.6,1650.0,1650.0,1650.0,cosmetic,1547.7540983606557,True
74,Spellbound,Shellmet,94413.0,1650 keys,0,misc,Level 1-100 Helmet,30897,2026-07-22T21:29:26,2879.6,1650.0,1650.0,1650.0,cosmetic,1547.7540983606557,True
74,Spellbound,Modest Metal Pile of Scrap,88691.0,1300–1800 keys,1,misc,Level 1-100 Hat,30001,2026-07-22T21:29:26,2705.08,1300.0,1800.0,1550.0,cosmetic,1453.950819672131,True
74,Spellbound,Das Naggenvatcher,86974.4,1520 keys,2,misc,Level 1-100 Hat,30109,2026-07-22T21:29:26,2652.72,1520.0,1520.0,1520.0,cosmetic,1425.8098360655736,True
74,Spellbound,Baron von Havenaplane,85830.0,1500 keys,3,misc,Level 1-100 Hat,30136,2026-07-22T21:29:26,2617.82,1500.0,1500.0,1500.0,cosmetic,1407.049180327869,True
74,Spellbound,Doctor's Sack,85830.0,1500 keys,2,misc,Level 1-100 Hat,398,2026-07-22T21:29:26,2617.82,1500.0,1500.0,1500.0,cosmetic,1407.049180327869,True
74,Spellbound,Modest Pile of Hat,85830.0,1500 keys,1,misc,Level 1-100 Hat,139,2026-07-22T21:29:26,2617.82,1500.0,1500.0,1500.0,cosmetic,1407.049180327869,True
74,Spellbound,Triboniophorus Tyrannus,85830.0,1500 keys,1,misc,Level 1-100 Mascot,151,2026-07-22T21:29:26,2617.82,1500.0,1500.0,1500.0,cosmetic,1407.049180327869,True
74,Spellbound,Cotton Head,82969.0,1450 keys,2,misc,Level 1-100 Hat,30175,2026-07-22T21:29:26,2530.55,1450.0,1450.0,1450.0,cosmetic,1360.1475409836066,True
74,Spellbound,Prince Tavish's Crown,80108.0,1400 keys,2,misc,Level 1-100 Hat,342,2026-07-22T21:29:26,2443.29,1400.0,1400.0,1400.0,cosmetic,1313.2459016393443,True
74,Spellbound,Brown Bomber,77247.0,1300–1400 keys,1,misc,Level 1-100 Hat,671,2026-07-22T21:29:26,2356.03,1300.0,1400.0,1350.0,cosmetic,1266.344262295082,True
74,Spellbound,Harmburg,77247.0,1350 keys,3,misc,Level 1-100 Hat,30123,2026-07-22T21:29:26,2356.03,1350.0,1350.0,1350.0,cosmetic,1266.344262295082,True
74,Spellbound,Whoopee Cap,77247.0,1350 keys,2,misc,Level 1-100 Hat,174,2026-07-22T21:29:26,2356.03,1350.0,1350.0,1350.0,cosmetic,1266.344262295082,True
74,Spellbound,Ol' Geezer,74386.0,1300 keys,2,misc,Level 1-100 Hat,399,2026-07-22T21:29:26,2268.77,1300.0,1300.0,1300.0,cosmetic,1219.4426229508197,True
74,Spellbound,Strontium Stove Pipe,74386.0,1300 keys,2,misc,Level 1-100 Hat,30037,2026-07-22T21:29:26,2268.77,1300.0,1300.0,1300.0,cosmetic,1219.4426229508197,True
74,Spellbound,Ye Oiled Baker Boy,74386.0,1300 keys,3,misc,Level 1-100 Hat,30019,2026-07-22T21:29:26,2268.77,1300.0,1300.0,1300.0,cosmetic,1219.4426229508197,True
74,Spellbound,Das Maddendoktor,71525.0,1250 keys,2,misc,Level 1-100 Hair,30121,2026-07-22T21:29:26,2181.51,1250.0,1250.0,1250.0,cosmetic,1172.5409836065573,True
74,Spellbound,Tartan Spartan,70952.8,1240 keys,2,misc,Level 1-100 Helmet,30106,2026-07-22T21:29:26,2164.06,1240.0,1240.0,1240.0,cosmetic,1163.160655737705,True
74,Spellbound,Data Mining Light,68664.0,1200 keys,1,misc,Level 1-100 Helmet,30051,2026-07-22T21:29:26,2094.25,1200.0,1200.0,1200.0,cosmetic,1125.639344262295,True
74,Spellbound,FR-0,68664.0,1200 keys,1,misc,Level 1-100 Hat,30016,2026-07-22T21:29:26,2094.25,1200.0,1200.0,1200.0,cosmetic,1125.639344262295,True
74,Spellbound,Jumper's Jeepcap,68664.0,1200 keys,1,misc,Level 1-100 Hat,417,2026-07-22T21:29:26,2094.25,1200.0,1200.0,1200.0,cosmetic,1125.639344262295,True
74,Spellbound,Madame Dixie,68664.0,1200 keys,2,misc,Level 1-100 Hat,321,2026-07-22T21:29:26,2094.25,1200.0,1200.0,1200.0,cosmetic,1125.639344262295,True
74,Spellbound,Barnstormer,65803.0,1150 keys,2,misc,Level 1-100 Hat,988,2026-07-22T21:29:26,2006.99,1150.0,1150.0,1150.0,cosmetic,1078.7377049180327,True
74,Spellbound,Dragonborn Helmet,62942.0,1100 keys,3,misc,Level 10 Helmet,517,2026-07-22T21:29:26,1919.73,1100.0,1100.0,1100.0,cosmetic,1031.8360655737704,True
74,Spellbound,L'homme Burglerre,62942.0,1100 keys,3,misc,Level 1-100 Hat,30182,2026-07-22T21:29:26,1919.73,1100.0,1100.0,1100.0,cosmetic,1031.8360655737704,True
74,Spellbound,Prancer's Pride,62942.0,1100 keys,2,misc,Level 1-100 Hat,318,2026-07-22T21:29:26,1919.73,1100.0,1100.0,1100.0,cosmetic,1031.8360655737704,True
74,Spellbound,Respectless Rubber Glove,62942.0,1100 keys,4,misc,Level 1-100 Hat,102,2026-07-22T21:29:26,1919.73,1100.0,1100.0,1100.0,cosmetic,1031.8360655737704,True
74,Spellbound,Tartan Tyrolean,62942.0,1100 keys,1,misc,Level 1-100 Hat,30334,2026-07-22T21:29:26,1919.73,1100.0,1100.0,1100.0,cosmetic,1031.8360655737704,True
74,Spellbound,Cold Killer,58364.4,1020 keys,4,misc,Level 1-100 Hat,981,2026-07-22T21:29:26,1780.11,1020.0,1020.0,1020.0,cosmetic,956.7934426229508,True
74,Spellbound,Law,57849.42,1011 keys,2,misc,Level 1-100 Hat,30362,2026-07-22T21:29:26,1764.41,1011.0,1011.0,1011.0,cosmetic,948.3511475409836,True
74,Spellbound,Blast Defense,57220.0,1000 keys,0,misc,Level 1-100 Headgear,30863,2026-07-22T21:29:26,1745.21,1000.0,1000.0,1000.0,cosmetic,938.0327868852459,True
74,Spellbound,Bone Dome,57220.0,1000 keys,4,misc,Level 1-100 Helmet,30162,2026-07-22T21:29:26,1745.21,1000.0,1000.0,1000.0,cosmetic,938.0327868852459,True
74,Spellbound,Hermes,57220.0,1000 keys,2,misc,Level 10 Hat,633,2026-07-22T21:29:26,1745.21,1000.0,1000.0,1000.0,cosmetic,938.0327868852459,True
74,Spellbound,Scotch Bonnet,57220.0,1000 keys,1,misc,Level 1-100 Headgear,306,2026-07-22T21:29:26,1745.21,1000.0,1000.0,1000.0,cosmetic,938.0327868852459,True
74,Spellbound,Gentleman's Gatsby,54359.0,950 keys,1,misc,Level 1-100 Hat,184,2026-07-22T21:29:26,1657.95,950.0,950.0,950.0,cosmetic,891.1311475409836,True
74,Spellbound,Tavish DeGroot Experience,53786.8,940 keys,5,misc,Level 10 Hat,604,2026-07-22T21:29:26,1640.5,940.0,940.0,940.0,cosmetic,881.7508196721312,True
74,Spellbound,Executioner,53214.6,860–1000 keys,2,misc,Level 1-100 Hat,921,2026-07-22T21:29:26,1623.05,860.0,1000.0,930.0,cosmetic,872.3704918032787,True
74,Spellbound,Letch's LED,52642.4,920 keys,4,misc,Level 1-100 Hat,30002,2026-07-22T21:29:26,1605.59,920.0,920.0,920.0,cosmetic,862.9901639344263,True
74,Spellbound,Blighted Beak,51498.0,900 keys,1,misc,Level 1-100 Mask,315,2026-07-22T21:29:26,1570.69,900.0,900.0,900.0,cosmetic,844.2295081967213,True
74,Spellbound,Halogen Head Lamp,51498.0,900 keys,1,misc,Level 1-100 Hat,30041,2026-07-22T21:29:26,1570.69,900.0,900.0,900.0,cosmetic,844.2295081967213,True
74,Spellbound,Belgian Detective,48637.0,850 keys,1,misc,Level 1-100 Hat,30128,2026-07-22T21:29:26,1483.43,850.0,850.0,850.0,cosmetic,797.327868852459,True
74,Spellbound,Bonk Leadwear,48637.0,850 keys,2,misc,Level 1-100 Helmet,30030,2026-07-22T21:29:26,1483.43,850.0,850.0,850.0,cosmetic,797.327868852459,True
74,Spellbound,L'Inspecteur,48637.0,850 keys,1,misc,Level 10 Hat,622,2026-07-22T21:29:26,1483.43,850.0,850.0,850.0,cosmetic,797.327868852459,True
74,Spellbound,Tippler's Tricorne,48637.0,850 keys,3,misc,Level 1-100 Hat,179,2026-07-22T21:29:26,1483.43,850.0,850.0,850.0,cosmetic,797.327868852459,True
74,Spellbound,Medic's Mountain Cap,47492.6,830 keys,1,misc,Level 1-100 Hat,381,2026-07-22T21:29:26,1448.52,830.0,830.0,830.0,cosmetic,778.567213114754,True
74,Spellbound,Katyusha,46920.4,820 keys,2,misc,Level 1-100 Hat,30094,2026-07-22T21:29:26,1431.07,820.0,820.0,820.0,cosmetic,769.1868852459016,True
74,Spellbound,One-Man Army,46348.2,810 keys,2,misc,Level 10 Hair,601,2026-07-22T21:29:26,1413.62,810.0,810.0,810.0,cosmetic,759.8065573770491,True
74,Spellbound,Birdcage,45776.0,800 keys,2,misc,Level 10 Hat,615,2026-07-22T21:29:26,1396.17,800.0,800.0,800.0,cosmetic,750.4262295081967,True
74,Spellbound,Hard Counter,45776.0,800 keys,2,misc,Level 1-100 Hat,254,2026-07-22T21:29:26,1396.17,800.0,800.0,800.0,cosmetic,750.4262295081967,True
74,Spellbound,Pampered Pyro,45776.0,800 keys,3,misc,Level 1-100 Towel,30139,2026-07-22T21:29:26,1396.17,800.0,800.0,800.0,cosmetic,750.4262295081967,True
74,Spellbound,Stately Steel Toe,45203.8,790 keys,1,misc,Level 1-100 Hat,481,2026-07-22T21:29:26,1378.72,790.0,790.0,790.0,cosmetic,741.0459016393443,True
74,Spellbound,Hound Dog,43658.86,763 keys,3,misc,Level 1-100 Hair,145,2026-07-22T21:29:26,1331.6,763.0,763.0,763.0,cosmetic,715.7190163934426,True
74,Spellbound,Conquistador,43487.2,760 keys,4,misc,Level 1-100 Helmet,721,2026-07-22T21:29:26,1326.36,760.0,760.0,760.0,cosmetic,712.9049180327868,True
74,Spellbound,Hottie's Hoodie,43487.2,760 keys,2,misc,Level 1-100 Hood,377,2026-07-22T21:29:26,1326.36,760.0,760.0,760.0,cosmetic,712.9049180327868,True
74,Spellbound,Gridiron Guardian,42915.0,750 keys,2,misc,Level 1-100 Helmet,30013,2026-07-22T21:29:26,1308.91,750.0,750.0,750.0,cosmetic,703.5245901639345,True
74,Spellbound,Nanobalaclava,42628.9,640–850 keys,4,misc,Level 10 Hat,521,2026-07-22T21:29:26,1300.18,640.0,850.0,745.0,cosmetic,698.8344262295083,True
74,Spellbound,Fruit Shoot,40054.0,700 keys,1,misc,Level 1-100 Hat,759,2026-07-22T21:29:26,1221.65,700.0,700.0,700.0,cosmetic,656.6229508196722,True
74,Spellbound,Wraith Wrap,39767.9,695 keys,1,misc,Level 1-100 Apparel,937,2026-07-22T21:29:26,1212.92,695.0,695.0,695.0,cosmetic,651.932786885246,True
74,Spellbound,Pirate Bandana,38623.5,675 keys,2,misc,Level 1-100 Hat,30180,2026-07-22T21:29:26,1178.02,675.0,675.0,675.0,cosmetic,633.172131147541,True
74,Spellbound,Magnificent Mongolian,37765.2,660 keys,3,misc,Level 1-100 Hat,313,2026-07-22T21:29:26,1151.84,660.0,660.0,660.0,cosmetic,619.1016393442623,True
74,Spellbound,Slick Cut,37193.0,650 keys,4,misc,Level 1-100 Hair,30187,2026-07-22T21:29:26,1134.39,650.0,650.0,650.0,cosmetic,609.7213114754098,True
74,Spellbound,Copper's Hard Top,37135.78,649 keys,1,misc,Level 1-100 Helmet,478,2026-07-22T21:29:26,1132.64,649.0,649.0,649.0,cosmetic,608.7832786885245,True
74,Spellbound,Carouser's Capotain,34332.0,600 keys,2,misc,Level 1-100 Hat,259,2026-07-22T21:29:26,1047.13,600.0,600.0,600.0,cosmetic,562.8196721311475,True
74,Spellbound,Dr's Dapper Topper,34332.0,600 keys,1,misc,Level 1-100 Hat,252,2026-07-22T21:29:26,1047.13,600.0,600.0,600.0,cosmetic,562.8196721311475,True
74,Spellbound,Flamboyant Flamenco,34332.0,600 keys,2,misc,Level 10 Hat,627,2026-07-22T21:29:26,1047.13,600.0,600.0,600.0,cosmetic,562.8196721311475,True
74,Spellbound,Shooter's Tin Topi,34045.9,595 keys,3,misc,Level 1-100 Hat,30005,2026-07-22T21:29:26,1038.4,595.0,595.0,595.0,cosmetic,558.1295081967213,True
74,Spellbound,Furious Fukaamigasa,31471.0,550 keys,2,misc,Level 1-100 Hat,395,2026-07-22T21:29:26,959.87,550.0,550.0,550.0,cosmetic,515.9180327868852,True
74,Spellbound,Janissary Ketche,31471.0,550 keys,1,misc,Level 1-100 Hat,437,2026-07-22T21:29:26,959.87,550.0,550.0,550.0,cosmetic,515.9180327868852,True
74,Spellbound,Anger,31184.9,545 keys,0,misc,Level 10 Hood,518,2026-07-22T21:29:26,951.14,545.0,545.0,545.0,cosmetic,511.22786885245904,True
74,Spellbound,Hot Dogger,30898.8,540 keys,2,misc,Level 10 Hat,614,2026-07-22T21:29:26,942.41,540.0,540.0,540.0,cosmetic,506.5377049180328,True
74,Spellbound,Pugilist's Protector,30612.7,535 keys,1,misc,Level 1-100 Headgear,246,2026-07-22T21:29:26,933.69,535.0,535.0,535.0,cosmetic,501.84754098360656,True
74,Spellbound,Das Gutenkutteharen,28610.0,500 keys,1,misc,Level 1-100 Hair,30127,2026-07-22T21:29:26,872.61,500.0,500.0,500.0,cosmetic,469.0163934426229,True
74,Spellbound,Feathered Fiend,28610.0,500 keys,1,misc,Level 1-100 Headgear,30903,2026-07-22T21:29:26,872.61,500.0,500.0,500.0,cosmetic,469.0163934426229,True
74,Spellbound,Brim-Full of Bullets,27465.6,480 keys,3,misc,Level 1-100 Hat,30173,2026-07-22T21:29:26,837.7,480.0,480.0,480.0,cosmetic,450.25573770491803,True
74,Spellbound,Bot Dogger,26321.2,460 keys,3,misc,Level 1-100 Hat,30018,2026-07-22T21:29:26,802.8,460.0,460.0,460.0,cosmetic,431.49508196721314,True
74,Spellbound,Bombing Run,25176.8,440 keys,3,misc,Level 1-100 Helmet,249,2026-07-22T21:29:26,767.89,440.0,440.0,440.0,cosmetic,412.7344262295082,True
74,Spellbound,Electric Escorter,24604.6,430 keys,3,misc,Level 1-100 Hat,30025,2026-07-22T21:29:26,750.44,430.0,430.0,430.0,cosmetic,403.3540983606557,True
74,Spellbound,Kiss King,24604.6,430 keys,1,misc,Level 1-100 Hat,30313,2026-07-22T21:29:26,750.44,430.0,430.0,430.0,cosmetic,403.3540983606557,True
74,Spellbound,Bunsen Brave,22888.0,400 keys,2,misc,Level 1-100 Hat,30054,2026-07-22T21:29:26,698.08,400.0,400.0,400.0,cosmetic,375.21311475409834,True
74,Spellbound,Master's Yellow Belt,22888.0,400 keys,3,misc,Level 1-100 Hat,110,2026-07-22T21:29:26,698.08,400.0,400.0,400.0,cosmetic,375.21311475409834,True
74,Spellbound,Powdered Practitioner,22029.7,385 keys,1,misc,Level 1-100 Hat,30069,2026-07-22T21:29:26,671.91,385.0,385.0,385.0,cosmetic,361.14262295081966,True
74,Spellbound,Berliner's Bucket Helm,20027.0,350 keys,1,misc,Level 1-100 Helmet,303,2026-07-22T21:29:26,610.82,350.0,350.0,350.0,cosmetic,328.3114754098361,True
74,Spellbound,Bootleg Base Metal Billycock,18882.6,330 keys,2,misc,Level 1-100 Hat,30047,2026-07-22T21:29:26,575.92,330.0,330.0,330.0,cosmetic,309.5508196721311,True
74,Spellbound,Ol' Snaggletooth,17537.93,267–346 keys,1,misc,Level 1-100 Hat,229,2026-07-22T21:29:26,534.91,267.0,346.0,306.5,cosmetic,287.5070491803279,True
74,Spellbound,Berlin Brain Bowl,17166.0,300 keys,0,misc,Level 1-100 Headgear,30755,2026-07-22T21:29:26,523.56,300.0,300.0,300.0,cosmetic,281.40983606557376,True
74,Spellbound,Charmer's Chapeau,17166.0,300 keys,3,misc,Level 1-100 Hat,397,2026-07-22T21:29:26,523.56,300.0,300.0,300.0,cosmetic,281.40983606557376,True
74,Spellbound,Field Practice,17166.0,300 keys,0,misc,Level 1-100 Headgear,30862,2026-07-22T21:29:26,523.56,300.0,300.0,300.0,cosmetic,281.40983606557376,True
74,Spellbound,Gentleman's Ushanka,17166.0,300 keys,2,misc,Level 1-100 Hat,778,2026-07-22T21:29:26,523.56,300.0,300.0,300.0,cosmetic,281.40983606557376,True
74,Spellbound,Defiant Spartan,16593.8,290 keys,0,misc,Level 1-100 Helmet,340,2026-07-22T21:29:26,506.11,290.0,290.0,290.0,cosmetic,272.0295081967213,True
74,Spellbound,El Jefe,16450.75,275–300 keys,2,misc,Level 10 Hat,539,2026-07-22T21:29:26,501.75,275.0,300.0,287.5,cosmetic,269.6844262295082,True
74,Spellbound,Bear Necessities,16021.6,280 keys,1,misc,Level 1-100 Spirit Animal,30122,2026-07-22T21:29:26,488.66,280.0,280.0,280.0,cosmetic,262.64918032786886,True
74,Spellbound,Rotation Sensation,16021.6,280 keys,0,misc,Level 1-100 Hat,30623,2026-07-22T21:29:26,488.66,280.0,280.0,280.0,cosmetic,262.64918032786886,True
74,Spellbound,Valley Forge,15964.38,279 keys,2,misc,Level 1-100 Hat,30114,2026-07-22T21:29:26,486.91,279.0,279.0,279.0,cosmetic,261.7111475409836,True
74,Spellbound,Human Cannonball,15449.4,270 keys,1,misc,Level 1-100 Helmet,817,2026-07-22T21:29:26,471.21,270.0,270.0,270.0,cosmetic,253.2688524590164,True
74,Spellbound,Black Watch,13732.8,240 keys,0,misc,Level 1-100 Hat,30105,2026-07-22T21:29:26,418.85,240.0,240.0,240.0,cosmetic,225.12786885245902,True
74,Spellbound,Killer's Kabuto,13618.36,238 keys,1,misc,Level 1-100 Helmet,152,2026-07-22T21:29:26,415.36,238.0,238.0,238.0,cosmetic,223.25180327868853,True
74,Spellbound,Hive Minder,13446.7,235 keys,2,misc,Level 1-100 Hat,30093,2026-07-22T21:29:26,410.12,235.0,235.0,235.0,cosmetic,220.4377049180328,True
74,Spellbound,Conjurer's Cowl,13389.48,234 keys,1,misc,Level 1-100 Hood,465,2026-07-22T21:29:26,408.38,234.0,234.0,234.0,cosmetic,219.49967213114752,True
