scrape_timestamp,source_url,item_name,item_type,quality,craftable,price_ref,key_price_ref,price_keys_equivalent,source_price_low,source_price_high,source_price_unit,price_is_range,display_price,display_unit,price_text,usd_price,stats_url
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Color Similar to Slate (Non-Craftable),Tool,Unique,False,69.332125,64.495,1.075,0.95,1.2,keys,True,1.075,keys,0.95–1.2 keys,,https://backpack.tf/stats/Unique/A%20Color%20Similar%20to%20Slate/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Deep Commitment to Purple,Tool,Unique,True,30.775,64.495,0.4771687727730831,28.44,33.11,ref,True,30.775,ref,28.44–33.11 ref,0.9386,https://backpack.tf/stats/Unique/A%20Deep%20Commitment%20to%20Purple/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Deep Commitment to Purple (Non-Craftable),Tool,Unique,False,32.11,64.495,0.4978680517869602,29.22,35.0,ref,True,32.11,ref,29.22–35 ref,0.9794,https://backpack.tf/stats/Unique/A%20Deep%20Commitment%20to%20Purple/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Distinctive Lack of Hue,Tool,Unique,True,187.0355,64.495,2.9,2.75,3.05,keys,True,2.9,keys,2.75–3.05 keys,,https://backpack.tf/stats/Unique/A%20Distinctive%20Lack%20of%20Hue/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Distinctive Lack of Hue (Non-Craftable),Tool,Unique,False,80.61875,64.495,1.25,1.15,1.35,keys,True,1.25,keys,1.15–1.35 keys,,https://backpack.tf/stats/Unique/A%20Distinctive%20Lack%20of%20Hue/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Handsome Handy Thing,Cosmetic,Strange,True,4.609999999999999,64.495,0.07147840917900611,4.22,5.0,ref,True,4.609999999999999,ref,4.22–5 ref,0.14,https://backpack.tf/stats/Strange/A%20Handsome%20Handy%20Thing/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Handsome Handy Thing,Cosmetic,Unique,True,2.94,64.495,0.045584929064268545,2.88,3.0,ref,True,2.94,ref,2.88–3 ref,0.0897,https://backpack.tf/stats/Unique/A%20Handsome%20Handy%20Thing/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Hat to Kill For,Cosmetic,Strange,True,34.94,64.495,0.5417474222807969,31.77,38.11,ref,True,34.94,ref,31.77–38.11 ref,1.07,https://backpack.tf/stats/Strange/A%20Hat%20to%20Kill%20For/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Hat to Kill For,Cosmetic,Unique,True,26.165,64.495,0.405690363594077,23.22,29.11,ref,True,26.165,ref,23.22–29.11 ref,0.798,https://backpack.tf/stats/Unique/A%20Hat%20to%20Kill%20For/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Head Full of Hot Air,Cosmetic,Strange,True,141.889,64.495,2.2,2.1,2.3,keys,True,2.2,keys,2.1–2.3 keys,,https://backpack.tf/stats/Strange/A%20Head%20Full%20of%20Hot%20Air/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Head Full of Hot Air,Cosmetic,Unique,True,31.439999999999998,64.495,0.4874796495852391,26.55,36.33,ref,True,31.439999999999998,ref,26.55–36.33 ref,0.9589,https://backpack.tf/stats/Unique/A%20Head%20Full%20of%20Hot%20Air/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Mann's Mint,Tool,Unique,True,25.165,64.495,0.39018528568106053,22.11,28.22,ref,True,25.165,ref,22.11–28.22 ref,0.7675,https://backpack.tf/stats/Unique/A%20Mann%27s%20Mint/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Mann's Mint (Non-Craftable),Tool,Unique,False,74.16925,64.495,1.15,1.1,1.2,keys,True,1.15,keys,1.1–1.2 keys,,https://backpack.tf/stats/Unique/A%20Mann%27s%20Mint/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Random Duck Token Gift (Non-Craftable),Action,Unique,False,3805.2050000000004,64.495,59.0,59.0,59.0,keys,False,59.0,keys,59 keys,,https://backpack.tf/stats/Unique/A%20Random%20Duck%20Token%20Gift/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Random End of the Line Key Gift (Non-Craftable),Action,Unique,False,74.16925,64.495,1.15,1.1,1.2,keys,True,1.15,keys,1.1–1.2 keys,,https://backpack.tf/stats/Unique/A%20Random%20End%20of%20the%20Line%20Key%20Gift/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Random Robo Community Crate Key Gift (Non-Craftable),Action,Unique,False,74.16925,64.495,1.15,1.0,1.3,keys,True,1.15,keys,1–1.3 keys,,https://backpack.tf/stats/Unique/A%20Random%20Robo%20Community%20Crate%20Key%20Gift/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Random Summer Cooler Key Gift (Non-Craftable),Action,Unique,False,87.06825,64.495,1.35,1.3,1.4,keys,True,1.35,keys,1.3–1.4 keys,,https://backpack.tf/stats/Unique/A%20Random%20Summer%20Cooler%20Key%20Gift/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Rather Festive Tree,Cosmetic,Collector's,True,375683.375,64.495,5825.0,5825.0,5825.0,keys,False,5825.0,keys,5825 keys,,https://backpack.tf/stats/Collector%27s/A%20Rather%20Festive%20Tree/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Rather Festive Tree (Non-Craftable),Cosmetic,Unique,False,5.11,64.495,0.07923094813551439,5.11,5.11,ref,False,5.11,ref,5.11 ref,0.1559,https://backpack.tf/stats/Unique/A%20Rather%20Festive%20Tree/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Shell of a Mann,Cosmetic,Unique,True,2.94,64.495,0.045584929064268545,2.88,3.0,ref,True,2.94,ref,2.88–3 ref,0.0897,https://backpack.tf/stats/Unique/A%20Shell%20of%20a%20Mann/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Well Wrapped Hat,Cosmetic,Strange,True,13.77,64.495,0.21350492286223735,11.66,15.88,ref,True,13.77,ref,11.66–15.88 ref,0.42,https://backpack.tf/stats/Strange/A%20Well%20Wrapped%20Hat/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Well Wrapped Hat,Cosmetic,Unique,True,6.44,64.495,0.09985270175982634,5.44,7.44,ref,True,6.44,ref,5.44–7.44 ref,0.1964,https://backpack.tf/stats/Unique/A%20Well%20Wrapped%20Hat/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Whiff of the Old Brimstone,Cosmetic,Strange,True,254.75525000000002,64.495,3.95,3.95,3.95,keys,False,3.95,keys,3.95 keys,,https://backpack.tf/stats/Strange/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Whiff of the Old Brimstone,Cosmetic,Unique,True,1.44,64.495,0.022327312194743775,1.33,1.55,ref,True,1.44,ref,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,A Whiff of the Old Brimstone (Non-Craftable),Cosmetic,Unique,False,33.66,64.495,0.5219009225521357,33.66,33.66,ref,False,33.66,ref,33.66 ref,1.03,https://backpack.tf/stats/Unique/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,AWPer Hand,Primary,Genuine,True,82.231125,64.495,1.275,1.15,1.4,keys,True,1.275,keys,1.15–1.4 keys,,https://backpack.tf/stats/Genuine/AWPer%20Hand/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,AWPer Hand,Primary,Strange,True,2160.5825,64.495,33.5,32.0,35.0,keys,True,33.5,keys,32–35 keys,,https://backpack.tf/stats/Strange/AWPer%20Hand/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,AWPer Hand,Primary,Unique,True,3.83,64.495,0.05938444840685324,3.33,4.33,ref,True,3.83,ref,3.33–4.33 ref,0.1168,https://backpack.tf/stats/Unique/AWPer%20Hand/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abhorrent Appendages,Cosmetic,Haunted,True,1718.79175,64.495,26.65,25.5,27.8,keys,True,26.65,keys,25.5–27.8 keys,,https://backpack.tf/stats/Haunted/Abhorrent%20Appendages/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abhorrent Appendages,Cosmetic,Unique,True,1302.799,64.495,20.2,18.4,22.0,keys,True,20.2,keys,18.4–22 keys,,https://backpack.tf/stats/Unique/Abhorrent%20Appendages/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abominable Cosmetic Case #107,Tool,Unique,True,0.7150000000000001,64.495,0.011086130707806808,0.66,0.77,ref,True,0.7150000000000001,ref,0.66–0.77 ref,0.0218,https://backpack.tf/stats/Unique/Abominable%20Cosmetic%20Case/Tradable/Craftable/107
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abominable Cosmetic Key (Non-Craftable),Tool,Unique,False,69.33212500000002,64.495,1.0750000000000002,1.05,1.1,keys,True,1.0750000000000002,keys,1.05–1.1 keys,,https://backpack.tf/stats/Unique/Abominable%20Cosmetic%20Key/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abominable Snow Pants,Cosmetic,Unique,True,1.33,64.495,0.020621753624311963,1.11,1.55,ref,True,1.33,ref,1.11–1.55 ref,0.04,https://backpack.tf/stats/Unique/Abominable%20Snow%20Pants/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abyss Diver,Cosmetic,Strange,True,172.524125,64.495,2.675,2.25,3.1,keys,True,2.675,keys,2.25–3.1 keys,,https://backpack.tf/stats/Strange/Abyss%20Diver/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Abyss Diver,Cosmetic,Unique,True,23.83,64.495,0.36948600666718345,20.66,27.0,ref,True,23.83,ref,20.66–27 ref,0.7268,https://backpack.tf/stats/Unique/Abyss%20Diver/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Accursed Apparition,Cosmetic,Haunted,True,48.775,64.495,0.7562601752073803,47.0,50.55,ref,True,48.775,ref,47–50.55 ref,,https://backpack.tf/stats/Haunted/Accursed%20Apparition/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Accursed Apparition,Cosmetic,Unique,True,70.9445,64.495,1.1,1.05,1.15,keys,True,1.1,keys,1.05–1.15 keys,,https://backpack.tf/stats/Unique/Accursed%20Apparition/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aerobatics Demonstrator,Cosmetic,Unique,True,4.385,64.495,0.06798976664857741,3.77,5.0,ref,True,4.385,ref,3.77–5 ref,0.1337,https://backpack.tf/stats/Unique/Aerobatics%20Demonstrator/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,After Dark,Cosmetic,Strange,True,112.86625000000001,64.495,1.75,1.7,1.8,keys,True,1.75,keys,1.7–1.8 keys,,https://backpack.tf/stats/Strange/After%20Dark/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,After Dark,Cosmetic,Unique,True,1.44,64.495,0.022327312194743775,1.33,1.55,ref,True,1.44,ref,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/After%20Dark/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,After Eight,Tool,Unique,True,72.556875,64.495,1.125,1.05,1.2,keys,True,1.125,keys,1.05–1.2 keys,,https://backpack.tf/stats/Unique/After%20Eight/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,After Eight (Non-Craftable),Tool,Unique,False,75.781625,64.495,1.175,1.1,1.25,keys,True,1.175,keys,1.1–1.25 keys,,https://backpack.tf/stats/Unique/After%20Eight/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aged Moustache Grey,Tool,Unique,True,7.94,64.495,0.12311031862935111,7.66,8.22,ref,True,7.94,ref,7.66–8.22 ref,0.2422,https://backpack.tf/stats/Unique/Aged%20Moustache%20Grey/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aged Moustache Grey (Non-Craftable),Tool,Unique,False,14.885,64.495,0.2307930847352508,14.33,15.44,ref,True,14.885,ref,14.33–15.44 ref,0.454,https://backpack.tf/stats/Unique/Aged%20Moustache%20Grey/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aim Assistant,Cosmetic,Strange,True,38.105,64.495,0.5908209938754941,34.66,41.55,ref,True,38.105,ref,34.66–41.55 ref,1.16,https://backpack.tf/stats/Strange/Aim%20Assistant/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aim Assistant,Cosmetic,Unique,True,9.165,64.495,0.1421040390727963,8.22,10.11,ref,True,9.165,ref,8.22–10.11 ref,0.2795,https://backpack.tf/stats/Unique/Aim%20Assistant/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aimframe,Cosmetic,Strange,True,4.495,64.495,0.06969532521900922,3.66,5.33,ref,True,4.495,ref,3.66–5.33 ref,0.1371,https://backpack.tf/stats/Strange/Aimframe/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aimframe,Cosmetic,Unique,True,2.995,64.495,0.046437708349484456,2.88,3.11,ref,True,2.995,ref,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Aimframe/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Exchanger,Cosmetic,Strange,True,10.440000000000001,64.495,0.1618730134118924,8.55,12.33,ref,True,10.440000000000001,ref,8.55–12.33 ref,0.3184,https://backpack.tf/stats/Strange/Air%20Exchanger/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Exchanger,Cosmetic,Unique,True,6.385,64.495,0.09899992247461042,5.11,7.66,ref,True,6.385,ref,5.11–7.66 ref,0.1947,https://backpack.tf/stats/Unique/Air%20Exchanger/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Head,Cosmetic,Strange,True,4.0,64.495,0.06202031165206605,3.0,5.0,ref,True,4.0,ref,3–5 ref,0.122,https://backpack.tf/stats/Strange/Air%20Head/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Head,Cosmetic,Unique,True,2.995,64.495,0.046437708349484456,2.88,3.11,ref,True,2.995,ref,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Air%20Head/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Raider,Cosmetic,Collector's,True,11609.1,64.495,180.0,180.0,180.0,keys,False,180.0,keys,180 keys,,https://backpack.tf/stats/Collector%27s/Air%20Raider/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Raider,Cosmetic,Strange,True,278.940875,64.495,4.325,4.15,4.5,keys,True,4.325,keys,4.15–4.5 keys,,https://backpack.tf/stats/Strange/Air%20Raider/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Raider,Cosmetic,Unique,True,1.605,64.495,0.024885650050391502,1.44,1.77,ref,True,1.605,ref,1.44–1.77 ref,0.049,https://backpack.tf/stats/Unique/Air%20Raider/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Strike,Primary,Collector's,True,14898.345000000001,64.495,231.0,220.0,242.0,keys,True,231.0,keys,220–242 keys,,https://backpack.tf/stats/Collector%27s/Air%20Strike/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Strike,Primary,Strange,True,21.775,64.495,0.3376230715559345,19.11,24.44,ref,True,21.775,ref,19.11–24.44 ref,0.6641,https://backpack.tf/stats/Strange/Air%20Strike/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Strike,Primary,Unique,True,0.05,64.495,0.0007752538956508256,0.05,0.05,ref,False,0.05,ref,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Air%20Strike/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Strike (Non-Craftable),Primary,Strange,False,33.055,64.495,0.5125203504147607,26.11,40.0,ref,True,33.055,ref,26.11–40 ref,1.01,https://backpack.tf/stats/Strange/Air%20Strike/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Air Strike (Non-Craftable),Primary,Unique,False,0.33,64.495,0.005116675711295449,0.33,0.33,ref,False,0.33,ref,0.33 ref,0.01,https://backpack.tf/stats/Unique/Air%20Strike/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Airborne Attire,Cosmetic,Strange,True,22.384999999999998,64.495,0.34708116908287456,20.33,24.44,ref,True,22.384999999999998,ref,20.33–24.44 ref,0.6827,https://backpack.tf/stats/Strange/Airborne%20Attire/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Airborne Attire,Cosmetic,Unique,True,11.83,64.495,0.18342507171098535,10.44,13.22,ref,True,11.83,ref,10.44–13.22 ref,0.36,https://backpack.tf/stats/Unique/Airborne%20Attire/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Airdog,Cosmetic,Strange,True,3.55,64.495,0.05504302659120861,2.77,4.33,ref,True,3.55,ref,2.77–4.33 ref,0.1083,https://backpack.tf/stats/Strange/Airdog/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Airdog,Cosmetic,Unique,True,2.995,64.495,0.046437708349484456,2.77,3.22,ref,True,2.995,ref,2.77–3.22 ref,0.0913,https://backpack.tf/stats/Unique/Airdog/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Airtight Arsonist,Cosmetic,Strange,True,6.995,64.495,0.1084580200015505,6.11,7.88,ref,True,6.995,ref,6.11–7.88 ref,0.2133,https://backpack.tf/stats/Strange/Airtight%20Arsonist/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Airtight Arsonist,Cosmetic,Unique,True,4.33,64.495,0.0671369873633615,3.33,5.33,ref,True,4.33,ref,3.33–5.33 ref,0.1321,https://backpack.tf/stats/Unique/Airtight%20Arsonist/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aladdin's Private Reserve,Cosmetic,Strange,True,77.39400000000002,64.495,1.2000000000000002,1.05,1.35,keys,True,1.2000000000000002,keys,1.05–1.35 keys,,https://backpack.tf/stats/Strange/Aladdin%27s%20Private%20Reserve/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Aladdin's Private Reserve (Non-Craftable),Cosmetic,Unique,False,10.0,64.495,0.15505077913016513,10.0,10.0,ref,False,10.0,ref,10 ref,0.305,https://backpack.tf/stats/Unique/Aladdin%27s%20Private%20Reserve/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alakablamicon,Cosmetic,Strange,True,12.775,64.495,0.19807737033878595,11.55,14.0,ref,True,12.775,ref,11.55–14 ref,0.3896,https://backpack.tf/stats/Strange/Alakablamicon/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alakablamicon,Cosmetic,Unique,True,3.44,64.495,0.0533374680207768,3.0,3.88,ref,True,3.44,ref,3–3.88 ref,0.1049,https://backpack.tf/stats/Unique/Alakablamicon/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alcoholic Automaton,Cosmetic,Strange,True,230.56962500000003,64.495,3.575,3.4,3.75,keys,True,3.575,keys,3.4–3.75 keys,,https://backpack.tf/stats/Strange/Alcoholic%20Automaton/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alcoholic Automaton,Cosmetic,Unique,True,66.107375,64.495,1.025,0.95,1.1,keys,True,1.025,keys,0.95–1.1 keys,,https://backpack.tf/stats/Unique/Alcoholic%20Automaton/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Ali Baba's Wee Booties,Primary,Collector's,True,19026.025,64.495,295.0,295.0,295.0,keys,False,295.0,keys,295 keys,,https://backpack.tf/stats/Collector%27s/Ali%20Baba%27s%20Wee%20Booties/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Ali Baba's Wee Booties,Primary,Unique,True,0.05,64.495,0.0007752538956508256,0.05,0.05,ref,False,0.05,ref,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Ali%20Baba%27s%20Wee%20Booties/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Ali Baba's Wee Booties (Non-Craftable),Primary,Unique,False,0.165,64.495,0.0025583378556477245,0.11,0.22,ref,True,0.165,ref,0.11–0.22 ref,0.005,https://backpack.tf/stats/Unique/Ali%20Baba%27s%20Wee%20Booties/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alien Cranium,Cosmetic,Genuine,True,64.495,64.495,1.0,1.0,1.0,keys,False,1.0,keys,1 key,,https://backpack.tf/stats/Genuine/Alien%20Cranium/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alien Cranium,Cosmetic,Unique,True,3.16,64.495,0.04899604620513218,2.55,3.77,ref,True,3.16,ref,2.55–3.77 ref,0.0964,https://backpack.tf/stats/Unique/Alien%20Cranium/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alien Swarm Parasite,Cosmetic,Unique,True,6.4399999999999995,64.495,0.09985270175982633,6.22,6.66,ref,True,6.4399999999999995,ref,6.22–6.66 ref,0.1964,https://backpack.tf/stats/Unique/Alien%20Swarm%20Parasite/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Alien Swarm Parasite,Cosmetic,Vintage,True,32247.500000000004,64.495,500.0,500.0,500.0,keys,False,500.0,keys,500 keys,,https://backpack.tf/stats/Vintage/Alien%20Swarm%20Parasite/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,All Hallows' Hatte,Cosmetic,Strange,True,314.41312500000004,64.495,4.875,4.85,4.9,keys,True,4.875,keys,4.85–4.9 keys,,https://backpack.tf/stats/Strange/All%20Hallows%27%20Hatte/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,All Hallows' Hatte,Cosmetic,Unique,True,40.05,64.495,0.6209783704163112,35.55,44.55,ref,True,40.05,ref,35.55–44.55 ref,1.22,https://backpack.tf/stats/Unique/All%20Hallows%27%20Hatte/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,All-Father,Cosmetic,Strange,True,225.73250000000002,64.495,3.5,3.25,3.75,keys,True,3.5,keys,3.25–3.75 keys,,https://backpack.tf/stats/Strange/All-Father/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,All-Father,Cosmetic,Unique,True,4.775,64.495,0.07403674703465385,4.0,5.55,ref,True,4.775,ref,4–5.55 ref,0.1456,https://backpack.tf/stats/Unique/All-Father/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,All-Father (Non-Craftable),Cosmetic,Strange,False,967.4250000000001,64.495,15.0,15.0,15.0,keys,False,15.0,keys,15 keys,,https://backpack.tf/stats/Strange/All-Father/Tradable/Non-Craftable
