scrape_timestamp,source_url,item_name,item_type,quality,craftable,price_ref,key_price_ref,price_keys_equivalent,source_price_low,source_price_high,source_price_unit,price_is_range,display_price,display_unit,price_text,usd_price,stats_url,source_value,source_value_high,source_currency,source_last_update,key_rate_source,source_price_provenance,market_id,collected_at,cleaning_version,price_status,source_updated_at,price_change_fraction,quality_flags,raw_row_number
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Color Similar to Slate,,Unique,True,11.995000000000001,64.555,0.18581054914414066,11.44,12.55,ref,True,11.995000000000001,ref,11.44–12.55 ref,,https://backpack.tf/stats/Unique/A%20Color%20Similar%20to%20Slate/Tradable/Craftable,11.44,12.55,metal,1769295183,captured,api_original,tf2:community:fac8c425d43057555345721fcca02fe4,2026-09-10T05:19:41+00:00,2.0,priced,2026-01-24T22:53:03+00:00,2.220446049250313e-16,name_based_identity,2838
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Deep Commitment to Purple,,Unique,False,28.72,64.555,0.4448919525985593,27.44,30.0,ref,True,28.72,ref,27.44–30 ref,,https://backpack.tf/stats/Unique/A%20Deep%20Commitment%20to%20Purple/Tradable/Non-Craftable,27.44,30.0,metal,1787172725,captured,api_original,tf2:community:65c382b792473bed625c83b3972b88c9,2026-09-10T05:19:41+00:00,2.0,priced,2026-08-19T20:52:05+00:00,0.0,name_based_identity,2813
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Deep Commitment to Purple,,Unique,True,26.55,64.555,0.41127720548369606,25.66,27.44,ref,True,26.55,ref,25.66–27.44 ref,,https://backpack.tf/stats/Unique/A%20Deep%20Commitment%20to%20Purple/Tradable/Craftable,25.66,27.44,metal,1787172707,captured,api_original,tf2:community:e71508a730edb69ff6d3072066ee8c8d,2026-09-10T05:19:41+00:00,2.0,priced,2026-08-19T20:51:47+00:00,2.220446049250313e-16,name_based_identity,2812
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Distinctive Lack of Hue,,Unique,False,80.69375000000001,64.555,1.25,1.15,1.35,keys,True,1.25,keys,1.15–1.35 keys,,https://backpack.tf/stats/Unique/A%20Distinctive%20Lack%20of%20Hue/Tradable/Non-Craftable,1.15,1.35,keys,1769295153,captured,api_original,tf2:community:1fafee65b5d789ccd6cf815392bbd744,2026-09-10T05:19:41+00:00,2.0,priced,2026-01-24T22:52:33+00:00,0.0,name_based_identity,2831
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Distinctive Lack of Hue,,Unique,True,169.45687500000003,64.555,2.625,2.5,2.75,keys,True,2.625,keys,2.5–2.75 keys,,https://backpack.tf/stats/Unique/A%20Distinctive%20Lack%20of%20Hue/Tradable/Craftable,2.5,2.75,keys,1787865648,captured,api_original,tf2:community:3763a002f97e903f8bc413aec06b473d,2026-09-10T05:19:41+00:00,2.0,priced,2026-08-27T21:20:48+00:00,0.0,name_based_identity,2830
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Handsome Handy Thing,,Strange,True,4.609999999999999,64.555,0.07141197428549298,4.22,5.0,ref,True,4.609999999999999,ref,4.22–5 ref,,https://backpack.tf/stats/Strange/A%20Handsome%20Handy%20Thing/Tradable/Craftable,4.22,5.0,metal,1778346381,captured,api_original,tf2:community:ea2f92336532aace41fafcc9103449d4,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-09T17:06:21+00:00,1.1102230246251565e-15,name_based_identity,1886
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Handsome Handy Thing,,Unique,True,2.94,64.555,0.045542560607234134,2.88,3.0,ref,True,2.94,ref,2.88–3 ref,,https://backpack.tf/stats/Unique/A%20Handsome%20Handy%20Thing/Tradable/Craftable,2.88,3.0,metal,1777090230,captured,api_original,tf2:community:311129eb7b1dde5d49d5318f1fee8c5b,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-25T04:10:30+00:00,6.661338147750939e-16,name_based_identity,1885
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Hat to Kill For,,Strange,True,34.94,64.555,0.5412439005499186,31.77,38.11,ref,True,34.94,ref,31.77–38.11 ref,,https://backpack.tf/stats/Strange/A%20Hat%20to%20Kill%20For/Tradable/Craftable,31.77,38.11,metal,1776808526,captured,api_original,tf2:community:8cab9d018127b4a44ac3f2e9cee08324,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-21T21:55:26+00:00,0.0,name_based_identity,1575
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Hat to Kill For,,Unique,True,26.165,64.555,0.4053132987375106,23.22,29.11,ref,True,26.165,ref,23.22–29.11 ref,,https://backpack.tf/stats/Unique/A%20Hat%20to%20Kill%20For/Tradable/Craftable,23.22,29.11,metal,1776808519,captured,api_original,tf2:community:46c8bb8543663c4067006343617ca0e2,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-21T21:55:19+00:00,0.0,name_based_identity,1574
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Head Full of Hot Air,,Strange,True,142.02100000000002,64.555,2.2,2.1,2.3,keys,True,2.2,keys,2.1–2.3 keys,,https://backpack.tf/stats/Strange/A%20Head%20Full%20of%20Hot%20Air/Tradable/Craftable,2.1,2.3,keys,1769993482,captured,api_original,tf2:community:5ce727600e90865dd2a3103cc43e700b,2026-09-10T05:19:41+00:00,2.0,priced,2026-02-02T00:51:22+00:00,0.0,name_based_identity,1553
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Head Full of Hot Air,,Unique,True,31.439999999999998,64.555,0.4870265664936875,26.55,36.33,ref,True,31.439999999999998,ref,26.55–36.33 ref,,https://backpack.tf/stats/Unique/A%20Head%20Full%20of%20Hot%20Air/Tradable/Craftable,26.55,36.33,metal,1769993415,captured,api_original,tf2:community:4b33c8b1b4498b0e240aed43b2a2bed7,2026-09-10T05:19:41+00:00,2.0,priced,2026-02-02T00:50:15+00:00,0.0,name_based_identity,1552
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Mann's Mint,,Unique,False,74.23825000000001,64.555,1.15,1.1,1.2,keys,True,1.15,keys,1.1–1.2 keys,,https://backpack.tf/stats/Unique/A%20Mann%27s%20Mint/Tradable/Non-Craftable,1.1,1.2,keys,1769297379,captured,api_original,tf2:community:02e57742b8b2485b04945f854681aeaf,2026-09-10T05:19:41+00:00,2.0,priced,2026-01-24T23:29:39+00:00,0.0,name_based_identity,2853
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Mann's Mint,,Unique,True,25.165,64.555,0.3898226318643017,22.11,28.22,ref,True,25.165,ref,22.11–28.22 ref,,https://backpack.tf/stats/Unique/A%20Mann%27s%20Mint/Tradable/Craftable,22.11,28.22,metal,1769297375,captured,api_original,tf2:community:4688ae1b88d5392c383016d133635920,2026-09-10T05:19:41+00:00,2.0,priced,2026-01-24T23:29:35+00:00,0.0,name_based_identity,2852
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Random Duck Token Gift,,Unique,False,3808.7450000000003,64.555,59.0,59.0,59.0,keys,False,59.0,keys,59 keys,,https://backpack.tf/stats/Unique/A%20Random%20Duck%20Token%20Gift/Tradable/Non-Craftable,59.0,59.0,keys,1767356281,captured,api_original,tf2:community:f27ade13a67b1d2735e6cd3dc71e94bc,2026-09-10T05:19:41+00:00,2.0,priced,2026-01-02T12:18:01+00:00,0.0,name_based_identity,4343
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Random End of the Line Key Gift,,Unique,False,74.23825000000001,64.555,1.15,1.1,1.2,keys,True,1.15,keys,1.1–1.2 keys,,https://backpack.tf/stats/Unique/A%20Random%20End%20of%20the%20Line%20Key%20Gift/Tradable/Non-Craftable,1.1,1.2,keys,1733763173,captured,api_original,tf2:community:0e0c2e8c61c388f27b3486fb76d8e18a,2026-09-10T05:19:41+00:00,2.0,priced,2024-12-09T16:52:53+00:00,0.0,name_based_identity,4339
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Random Robo Community Crate Key Gift,,Unique,False,74.23825000000001,64.555,1.15,1.0,1.3,keys,True,1.15,keys,1–1.3 keys,,https://backpack.tf/stats/Unique/A%20Random%20Robo%20Community%20Crate%20Key%20Gift/Tradable/Non-Craftable,1.0,1.3,keys,1733763176,captured,api_original,tf2:community:c1ecad8fff351035fba746fa1159c368,2026-09-10T05:19:41+00:00,2.0,priced,2024-12-09T16:52:56+00:00,0.0,name_based_identity,3694
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Random Summer Cooler Key Gift,,Unique,False,87.14925000000001,64.555,1.35,1.3,1.4,keys,True,1.35,keys,1.3–1.4 keys,,https://backpack.tf/stats/Unique/A%20Random%20Summer%20Cooler%20Key%20Gift/Tradable/Non-Craftable,1.3,1.4,keys,1733759056,captured,api_original,tf2:community:05c00b06e25d815f7c7b69c11c64b5af,2026-09-10T05:19:41+00:00,2.0,priced,2024-12-09T15:44:16+00:00,0.0,name_based_identity,3233
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Rather Festive Tree,,Collector's,True,376032.87500000006,64.555,5825.0,5825.0,5825.0,keys,False,5825.0,keys,5825 keys,,https://backpack.tf/stats/Collector%27s/A%20Rather%20Festive%20Tree/Tradable/Craftable,5825.0,5825.0,keys,1782016378,captured,api_original,tf2:community:1a976082e72f9fa93346ef93f284fa17,2026-09-10T05:19:41+00:00,2.0,priced,2026-06-21T04:32:58+00:00,0.0,name_based_identity,963
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Rather Festive Tree,,Unique,False,5.11,64.555,0.07915730772209743,5.11,5.11,ref,False,5.11,ref,5.11 ref,,https://backpack.tf/stats/Unique/A%20Rather%20Festive%20Tree/Tradable/Non-Craftable,5.11,5.11,metal,1680058576,captured,api_original,tf2:community:92e72a3d39628dac3bc135cbd21c1175,2026-09-10T05:19:41+00:00,2.0,priced,2023-03-29T02:56:16+00:00,4.440892098500626e-16,name_based_identity,962
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Shell of a Mann,,Unique,True,2.94,64.555,0.045542560607234134,2.88,3.0,ref,True,2.94,ref,2.88–3 ref,,https://backpack.tf/stats/Unique/A%20Shell%20of%20a%20Mann/Tradable/Craftable,2.88,3.0,metal,1778243558,captured,api_original,tf2:community:4d2c146c6958f9fe27ccf2f804bc526b,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-08T12:32:38+00:00,6.661338147750939e-16,name_based_identity,4800
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Well Wrapped Hat,,Strange,True,13.77,64.555,0.2133064828440864,11.66,15.88,ref,True,13.77,ref,11.66–15.88 ref,,https://backpack.tf/stats/Strange/A%20Well%20Wrapped%20Hat/Tradable/Craftable,11.66,15.88,metal,1778862117,captured,api_original,tf2:community:d7a90677f4789c544d202351dcd7cc53,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-15T16:21:57+00:00,0.0,name_based_identity,1571
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Well Wrapped Hat,,Unique,True,6.44,64.555,0.09975989466346526,5.44,7.44,ref,True,6.44,ref,5.44–7.44 ref,,https://backpack.tf/stats/Unique/A%20Well%20Wrapped%20Hat/Tradable/Craftable,5.44,7.44,metal,1778862130,captured,api_original,tf2:community:ef500bc5972e0febd50d70070b1197dd,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-15T16:22:10+00:00,6.661338147750939e-16,name_based_identity,1570
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Whiff of the Old Brimstone,,Strange,True,254.99225000000004,64.555,3.95,3.95,3.95,keys,False,3.95,keys,3.95 keys,,https://backpack.tf/stats/Strange/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Craftable,3.95,3.95,keys,1779000866,captured,api_original,tf2:community:736f46880f8f030bd317202778019e61,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-17T06:54:26+00:00,0.0,name_based_identity,2541
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Whiff of the Old Brimstone,,Unique,False,33.66,64.555,0.5214158469522112,33.66,33.66,ref,False,33.66,ref,33.66 ref,,https://backpack.tf/stats/Unique/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Non-Craftable,33.66,33.66,metal,1630041247,captured,api_original,tf2:community:c08d0e79ae26a4ff88a3d38cf87a6d50,2026-09-10T05:19:41+00:00,2.0,priced,2021-08-27T05:14:07+00:00,0.0,name_based_identity,2540
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,A Whiff of the Old Brimstone,,Unique,True,1.44,64.555,0.0223065602974208,1.33,1.55,ref,True,1.44,ref,1.33–1.55 ref,,https://backpack.tf/stats/Unique/A%20Whiff%20of%20the%20Old%20Brimstone/Tradable/Craftable,1.33,1.55,metal,1779000913,captured,api_original,tf2:community:7fad7872d6d5f6f0cc8953d44cb0e137,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-17T06:55:13+00:00,0.0,name_based_identity,2539
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,AWPer Hand,,Genuine,True,79.07987500000002,64.555,1.225,1.15,1.3,keys,True,1.225,keys,1.15–1.3 keys,,https://backpack.tf/stats/Genuine/AWPer%20Hand/Tradable/Craftable,1.15,1.3,keys,1788958340,captured,api_original,tf2:community:811b989f38f4b4a747e6300e78bb44f4,2026-09-10T05:19:41+00:00,2.0,priced,2026-09-09T12:52:20+00:00,-0.039215686274509665,name_based_identity,251
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,AWPer Hand,,Strange,True,2162.5925,64.555,33.5,32.0,35.0,keys,True,33.5,keys,32–35 keys,,https://backpack.tf/stats/Strange/AWPer%20Hand/Tradable/Craftable,32.0,35.0,keys,1770128995,captured,api_original,tf2:community:3435fcda9e557d537f5e191882ec8d67,2026-09-10T05:19:41+00:00,2.0,priced,2026-02-03T14:29:55+00:00,0.0,name_based_identity,253
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,AWPer Hand,,Unique,True,4.55,64.555,0.07048253427310044,3.88,5.22,ref,True,4.55,ref,3.88–5.22 ref,,https://backpack.tf/stats/Unique/AWPer%20Hand/Tradable/Craftable,3.88,5.22,metal,1788958351,captured,api_original,tf2:community:414cad3d745597c3ae49a2b095730f25,2026-09-10T05:19:41+00:00,2.0,priced,2026-09-09T12:52:31+00:00,0.18798955613577095,name_based_identity,252
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abhorrent Appendages,,Haunted,True,1720.39075,64.555,26.65,25.5,27.8,keys,True,26.65,keys,25.5–27.8 keys,,https://backpack.tf/stats/Haunted/Abhorrent%20Appendages/Tradable/Craftable,25.5,27.8,keys,1757293090,captured,api_original,tf2:community:c54db231b3eff815751fa596fcd3ffef,2026-09-10T05:19:41+00:00,2.0,priced,2025-09-08T00:58:10+00:00,0.0,name_based_identity,3888
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abhorrent Appendages,,Unique,True,1304.0110000000002,64.555,20.2,18.4,22.0,keys,True,20.2,keys,18.4–22 keys,,https://backpack.tf/stats/Unique/Abhorrent%20Appendages/Tradable/Craftable,18.4,22.0,keys,1755560697,captured,api_original,tf2:community:1e6b5884554fce6b9d1ec2e641d9521c,2026-09-10T05:19:41+00:00,2.0,priced,2025-08-18T23:44:57+00:00,0.0,name_based_identity,3887
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abominable Cosmetic Case #107,,Unique,True,0.9400000000000001,64.555,0.014561226860816357,0.77,1.11,ref,True,0.9400000000000001,ref,0.77–1.11 ref,,https://backpack.tf/stats/Unique/Abominable%20Cosmetic%20Case/Tradable/Craftable/107,0.77,1.11,metal,1787276890,captured,api_original,tf2:community:9c3237e95ea3692b7842689f16e1a56d,2026-09-10T05:19:41+00:00,2.0,priced,2026-08-21T01:48:10+00:00,3.9968028886505635e-15,name_based_identity,4718
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abominable Cosmetic Key,,Unique,False,69.39662500000001,64.555,1.0750000000000002,1.05,1.1,keys,True,1.0750000000000002,keys,1.05–1.1 keys,,https://backpack.tf/stats/Unique/Abominable%20Cosmetic%20Key/Tradable/Non-Craftable,1.05,1.1,keys,1780155789,captured,api_original,tf2:community:5178fdca0e78d4fbb72dfc50fcdf8cf0,2026-09-10T05:19:41+00:00,2.0,priced,2026-05-30T15:43:09+00:00,0.0,name_based_identity,4859
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abominable Snow Pants,,Unique,True,1.33,64.555,0.020602586941367823,1.11,1.55,ref,True,1.33,ref,1.11–1.55 ref,,https://backpack.tf/stats/Unique/Abominable%20Snow%20Pants/Tradable/Craftable,1.11,1.55,metal,1775748695,captured,api_original,tf2:community:59155ca70bba9d7352f8c5258fc3ed78,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-09T15:31:35+00:00,1.1102230246251565e-15,name_based_identity,4705
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abyss Diver,,Strange,True,172.684625,64.555,2.675,2.25,3.1,keys,True,2.675,keys,2.25–3.1 keys,,https://backpack.tf/stats/Strange/Abyss%20Diver/Tradable/Craftable,2.25,3.1,keys,1755005073,captured,api_original,tf2:community:17cfcdf8fdb0bf9e49aa0266fc84cb26,2026-09-10T05:19:41+00:00,2.0,priced,2025-08-12T13:24:33+00:00,0.0,name_based_identity,5412
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Abyss Diver,,Unique,True,23.83,64.555,0.3691425915885678,20.66,27.0,ref,True,23.83,ref,20.66–27 ref,,https://backpack.tf/stats/Unique/Abyss%20Diver/Tradable/Craftable,20.66,27.0,metal,1776708643,captured,api_original,tf2:community:3f031327497e2c10f2196dbd263dfe96,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-20T18:10:43+00:00,0.0,name_based_identity,5411
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Accursed Apparition,,Haunted,True,48.775,64.555,0.7555572767407636,47.0,50.55,ref,True,48.775,ref,47–50.55 ref,,https://backpack.tf/stats/Haunted/Accursed%20Apparition/Tradable/Craftable,47.0,50.55,metal,1747149963,captured,api_original,tf2:community:82edfee359cf58b87fdea2ac0f9cde2b,2026-09-10T05:19:41+00:00,2.0,priced,2025-05-13T15:26:03+00:00,0.0,name_based_identity,4073
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Accursed Apparition,,Unique,True,71.01050000000001,64.555,1.1,1.05,1.15,keys,True,1.1,keys,1.05–1.15 keys,,https://backpack.tf/stats/Unique/Accursed%20Apparition/Tradable/Craftable,1.05,1.15,keys,1758612558,captured,api_original,tf2:community:1352ee07a5e199d981be38457b97346a,2026-09-10T05:19:41+00:00,2.0,priced,2025-09-23T07:29:18+00:00,0.0,name_based_identity,4072
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,Aerobatics Demonstrator,,Unique,True,4.385,64.555,0.06792657423902097,3.77,5.0,ref,True,4.385,ref,3.77–5 ref,,https://backpack.tf/stats/Unique/Aerobatics%20Demonstrator/Tradable/Craftable,3.77,5.0,metal,1777109129,captured,api_original,tf2:community:e85bfc6ed3378700deae4ed8499a91f8,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-25T09:25:29+00:00,1.1102230246251565e-15,name_based_identity,4603
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,After Dark,,Strange,True,112.97125000000001,64.555,1.75,1.7,1.8,keys,True,1.75,keys,1.7–1.8 keys,,https://backpack.tf/stats/Strange/After%20Dark/Tradable/Craftable,1.7,1.8,keys,1783268219,captured,api_original,tf2:community:1d6c7a41c5087eafb1b63ee58dae400d,2026-09-10T05:19:41+00:00,2.0,priced,2026-07-05T16:16:59+00:00,0.0,name_based_identity,3405
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,After Dark,,Unique,True,1.44,64.555,0.0223065602974208,1.33,1.55,ref,True,1.44,ref,1.33–1.55 ref,,https://backpack.tf/stats/Unique/After%20Dark/Tradable/Craftable,1.33,1.55,metal,1776864201,captured,api_original,tf2:community:68898c765024502919ee912d99ab71dd,2026-09-10T05:19:41+00:00,2.0,priced,2026-04-22T13:23:21+00:00,0.0,name_based_identity,3404
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,After Eight,,Unique,False,75.85212500000002,64.555,1.175,1.1,1.25,keys,True,1.175,keys,1.1–1.25 keys,,https://backpack.tf/stats/Unique/After%20Eight/Tradable/Non-Craftable,1.1,1.25,keys,1769297369,captured,api_original,tf2:community:18bbcba20575be23a64632e70edbcc01,2026-09-10T05:19:41+00:00,2.0,priced,2026-01-24T23:29:29+00:00,0.0,name_based_identity,2855
2026-09-10T05:19:41,https://backpack.tf/api/IGetPrices/v4,After Eight,,Unique,True,72.62437500000001,64.555,1.125,1.05,1.2,keys,True,1.125,keys,1.05–1.2 keys,,https://backpack.tf/stats/Unique/After%20Eight/Tradable/Craftable,1.05,1.2,keys,1782643924,captured,api_original,tf2:community:13b0a58b287b635b60a630132f71dd4c,2026-09-10T05:19:41+00:00,2.0,priced,2026-06-28T10:52:04+00:00,0.0,name_based_identity,2854
