scrape_timestamp,source_url,item_name,item_type,quality,craftable,price_ref,price_text,usd_price,stats_url,key_price_ref
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Prinny Machete,,Genuine,True,46.269999999999996,40.88–51.66 ref,,https://backpack.tf/stats/Genuine/Prinny%20Machete/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Prinny Machete,,Unique,False,33.72,27.44–40 ref,,https://backpack.tf/stats/Unique/Prinny%20Machete/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Normal,True,92959.20000000001,1440 keys,,https://backpack.tf/stats/Normal/Master%27s%20Yellow%20Belt/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Genuine,True,40.995,34.66–47.33 ref,,https://backpack.tf/stats/Genuine/Master%27s%20Yellow%20Belt/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Vintage,True,38.55,35.33–41.77 ref,,https://backpack.tf/stats/Vintage/Master%27s%20Yellow%20Belt/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Unique,True,1.495,1.44–1.55 ref,,https://backpack.tf/stats/Unique/Master%27s%20Yellow%20Belt/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Unique,False,6.0,6 ref,,https://backpack.tf/stats/Unique/Master%27s%20Yellow%20Belt/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Strange,True,100.06025,1.45–1.65 keys,,https://backpack.tf/stats/Strange/Master%27s%20Yellow%20Belt/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Master's Yellow Belt,,Collector's,True,16461.525,255 keys,,https://backpack.tf/stats/Collector%27s/Master%27s%20Yellow%20Belt/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Frying Pan,,Normal,True,183077.98,2836 keys,,https://backpack.tf/stats/Normal/Frying%20Pan/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Frying Pan,,Unique,True,2.715,2.55–2.88 ref,,https://backpack.tf/stats/Unique/Frying%20Pan/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Frying Pan,,Strange,True,4292.9075,63–70 keys,,https://backpack.tf/stats/Strange/Frying%20Pan/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Righteous Bison,,Genuine,True,542.2620000000001,7.8–9 keys,,https://backpack.tf/stats/Genuine/Righteous%20Bison/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Righteous Bison,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Righteous%20Bison/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Righteous Bison,,Unique,False,0.11,0.11 ref,,https://backpack.tf/stats/Unique/Righteous%20Bison/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Righteous Bison,,Strange,True,42.995,39.44–46.55 ref,,https://backpack.tf/stats/Strange/Righteous%20Bison/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Righteous Bison,,Strange,False,45.0,45 ref,,https://backpack.tf/stats/Strange/Righteous%20Bison/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Righteous Bison,,Collector's,True,15815.975000000002,245 keys,,https://backpack.tf/stats/Collector%27s/Righteous%20Bison/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Sun-on-a-Stick,,Genuine,True,22.105,20.77–23.44 ref,,https://backpack.tf/stats/Genuine/Sun-on-a-Stick/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Sun-on-a-Stick,,Vintage,True,88.763125,1.3–1.45 keys,,https://backpack.tf/stats/Vintage/Sun-on-a-Stick/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Sun-on-a-Stick,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Sun-on-a-Stick/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Sun-on-a-Stick,,Unique,False,258.22,4 keys,,https://backpack.tf/stats/Unique/Sun-on-a-Stick/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Sun-on-a-Stick,,Collector's,True,4841.625000000001,68–82 keys,,https://backpack.tf/stats/Collector%27s/Sun-on-a-Stick/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Grandmaster,,Genuine,True,5164.400000000001,80 keys,,https://backpack.tf/stats/Genuine/Grandmaster/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Mister Bubbles,,Genuine,True,3.55,3.33–3.77 ref,,https://backpack.tf/stats/Genuine/Mister%20Bubbles/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Mister Bubbles,,Unique,True,1.665,1.33–2 ref,,https://backpack.tf/stats/Unique/Mister%20Bubbles/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Fan O'War,,Genuine,True,103.28800000000001,1.6 keys,,https://backpack.tf/stats/Genuine/Fan%20O%27War/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Fan O'War,,Vintage,True,6100.4475,90–99 keys,,https://backpack.tf/stats/Vintage/Fan%20O%27War/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Fan O'War,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Fan%20O%27War/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Fan O'War,,Unique,False,0.22,0.22 ref,,https://backpack.tf/stats/Unique/Fan%20O%27War/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Fan O'War,,Strange,True,372.8051250000001,5.5–6.05 keys,,https://backpack.tf/stats/Strange/Fan%20O%27War/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Fan O'War,,Collector's,True,5003.012500000001,73–82 keys,,https://backpack.tf/stats/Collector%27s/Fan%20O%27War/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Conniver's Kunai,,Genuine,True,127.49612500000002,1.95–2 keys,,https://backpack.tf/stats/Genuine/Conniver%27s%20Kunai/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Conniver's Kunai,,Vintage,True,332.4582500000001,5.05–5.25 keys,,https://backpack.tf/stats/Vintage/Conniver%27s%20Kunai/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Conniver's Kunai,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Conniver%27s%20Kunai/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Conniver's Kunai,,Unique,False,0.275,0.11–0.44 ref,,https://backpack.tf/stats/Unique/Conniver%27s%20Kunai/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Conniver's Kunai,,Strange,True,334.072125,4.8–5.55 keys,,https://backpack.tf/stats/Strange/Conniver%27s%20Kunai/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Conniver's Kunai,,Collector's,True,13072.3875,185–220 keys,,https://backpack.tf/stats/Collector%27s/Conniver%27s%20Kunai/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Dread Knot,,Genuine,True,10.495000000000001,10.22–10.77 ref,,https://backpack.tf/stats/Genuine/Dread%20Knot/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Dread Knot,,Unique,False,8.11,8.11 ref,,https://backpack.tf/stats/Unique/Dread%20Knot/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Samur-Eye,,Genuine,True,146.862625,2.05–2.5 keys,,https://backpack.tf/stats/Genuine/Samur-Eye/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Samur-Eye,,Unique,True,2.05,1.88–2.22 ref,,https://backpack.tf/stats/Unique/Samur-Eye/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Samur-Eye,,Unique,False,5.55,5.55 ref,,https://backpack.tf/stats/Unique/Samur-Eye/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noh Mercy,,Genuine,True,146.86262500000004,2.2–2.35 keys,,https://backpack.tf/stats/Genuine/Noh%20Mercy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noh Mercy,,Unique,True,2.94,2.44–3.44 ref,,https://backpack.tf/stats/Unique/Noh%20Mercy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noh Mercy,,Unique,False,26.439999999999998,22–30.88 ref,,https://backpack.tf/stats/Unique/Noh%20Mercy/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noh Mercy,,Collector's,True,474479.25000000006,7350 keys,,https://backpack.tf/stats/Collector%27s/Noh%20Mercy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Geisha Boy,,Genuine,True,26.0,26 ref,,https://backpack.tf/stats/Genuine/Geisha%20Boy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Geisha Boy,,Unique,False,5.0,5 ref,,https://backpack.tf/stats/Unique/Geisha%20Boy/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Geisha Boy,,Collector's,True,9037.7,140 keys,,https://backpack.tf/stats/Collector%27s/Geisha%20Boy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Original,,Genuine,True,529.351,8.1–8.3 keys,,https://backpack.tf/stats/Genuine/Original/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Original,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Original/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Original,,Unique,False,0.665,0.33–1 ref,,https://backpack.tf/stats/Unique/Original/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Original,,Strange,True,10974.35,160–180 keys,,https://backpack.tf/stats/Strange/Original/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Original,,Collector's,True,25208.7275,375–406 keys,,https://backpack.tf/stats/Collector%27s/Original/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Pip-Boy,,Genuine,True,45.275,42.44–48.11 ref,,https://backpack.tf/stats/Genuine/Pip-Boy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Pip-Boy,,Unique,True,4.885,4.55–5.22 ref,,https://backpack.tf/stats/Unique/Pip-Boy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Pip-Boy,,Unique,False,195.27887500000006,2.95–3.1 keys,,https://backpack.tf/stats/Unique/Pip-Boy/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Pip-Boy,,Collector's,True,12911.000000000002,200 keys,,https://backpack.tf/stats/Collector%27s/Pip-Boy/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Nanobalaclava,,Genuine,True,8.440000000000001,8.22–8.66 ref,,https://backpack.tf/stats/Genuine/Nanobalaclava/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Nanobalaclava,,Unique,True,1.44,1.33–1.55 ref,,https://backpack.tf/stats/Unique/Nanobalaclava/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Nanobalaclava,,Unique,False,15.0,15 ref,,https://backpack.tf/stats/Unique/Nanobalaclava/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Nanobalaclava,,Collector's,True,19366.500000000004,300 keys,,https://backpack.tf/stats/Collector%27s/Nanobalaclava/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Deus Specs,,Genuine,True,27.665,27.33–28 ref,,https://backpack.tf/stats/Genuine/Deus%20Specs/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Deus Specs,,Unique,True,1.605,1.33–1.88 ref,,https://backpack.tf/stats/Unique/Deus%20Specs/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Deus Specs,,Unique,False,7.83,7.66–8 ref,,https://backpack.tf/stats/Unique/Deus%20Specs/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Deus Specs,,Collector's,True,25176.450000000004,390 keys,,https://backpack.tf/stats/Collector%27s/Deus%20Specs/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Company Man,,Genuine,True,8.83,7.66–10 ref,,https://backpack.tf/stats/Genuine/Company%20Man/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Company Man,,Unique,False,15.0,15 ref,,https://backpack.tf/stats/Unique/Company%20Man/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Diamondback,,Genuine,True,22.61,21–24.22 ref,,https://backpack.tf/stats/Genuine/Diamondback/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Diamondback,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Diamondback/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Diamondback,,Unique,False,0.22,0.22 ref,,https://backpack.tf/stats/Unique/Diamondback/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Diamondback,,Strange,True,32.44,27.88–37 ref,,https://backpack.tf/stats/Strange/Diamondback/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Diamondback,,Collector's,True,4841.625000000001,71–79 keys,,https://backpack.tf/stats/Collector%27s/Diamondback/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Machina,,Genuine,True,46.83,42.33–51.33 ref,,https://backpack.tf/stats/Genuine/Machina/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Machina,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Machina/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Machina,,Unique,False,0.22,0.22 ref,,https://backpack.tf/stats/Unique/Machina/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Machina,,Strange,True,3970.1325000000006,59–64 keys,,https://backpack.tf/stats/Strange/Machina/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Machina,,Collector's,True,10231.9675,135–182 keys,,https://backpack.tf/stats/Collector%27s/Machina/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Widowmaker,,Genuine,True,67.78275000000001,1–1.1 keys,,https://backpack.tf/stats/Genuine/Widowmaker/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Widowmaker,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Widowmaker/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Widowmaker,,Unique,False,0.11,0.11 ref,,https://backpack.tf/stats/Unique/Widowmaker/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Widowmaker,,Strange,True,984.4637500000001,14.9–15.6 keys,,https://backpack.tf/stats/Strange/Widowmaker/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Widowmaker,,Strange,False,629.4112500000001,9.75 keys,,https://backpack.tf/stats/Strange/Widowmaker/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Widowmaker,,Collector's,True,18398.175000000003,260–310 keys,,https://backpack.tf/stats/Collector%27s/Widowmaker/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Short Circuit,,Genuine,True,41.275,38–44.55 ref,,https://backpack.tf/stats/Genuine/Short%20Circuit/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Short Circuit,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Short%20Circuit/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Short Circuit,,Unique,False,0.165,0.11–0.22 ref,,https://backpack.tf/stats/Unique/Short%20Circuit/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Short Circuit,,Collector's,True,7101.050000000001,95–125 keys,,https://backpack.tf/stats/Collector%27s/Short%20Circuit/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Killer Exclusive,,Genuine,True,34.44,28.22–40.66 ref,,https://backpack.tf/stats/Genuine/Killer%20Exclusive/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Killer Exclusive,,Unique,True,1.495,1.44–1.55 ref,,https://backpack.tf/stats/Unique/Killer%20Exclusive/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Killer Exclusive,,Unique,False,64.555,1 keys,,https://backpack.tf/stats/Unique/Killer%20Exclusive/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Killer Exclusive,,Strange,True,28.384999999999998,26.66–30.11 ref,,https://backpack.tf/stats/Strange/Killer%20Exclusive/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Killer Exclusive,,Collector's,True,66491.65000000001,1030 keys,,https://backpack.tf/stats/Collector%27s/Killer%20Exclusive/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Merc's Pride Scarf,,Genuine,True,200.12050000000002,3.1 keys,,https://backpack.tf/stats/Genuine/Merc%27s%20Pride%20Scarf/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Merc's Pride Scarf,,Unique,True,59.713375000000006,0.85–1 keys,,https://backpack.tf/stats/Unique/Merc%27s%20Pride%20Scarf/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Merc's Pride Scarf,,Unique,False,41.775,37–46.55 ref,,https://backpack.tf/stats/Unique/Merc%27s%20Pride%20Scarf/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Merc's Pride Scarf,,Strange,True,256.606125,3.9–4.05 keys,,https://backpack.tf/stats/Strange/Merc%27s%20Pride%20Scarf/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Merc's Pride Scarf,,Strange,False,83.92150000000001,1.3 keys,,https://backpack.tf/stats/Strange/Merc%27s%20Pride%20Scarf/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noise Maker - Vuvuzela,,Genuine,True,290.49750000000006,3.9–5.1 keys,,https://backpack.tf/stats/Genuine/Noise%20Maker%20-%20Vuvuzela/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noise Maker - Vuvuzela,,Unique,True,3873.3,60 keys,,https://backpack.tf/stats/Unique/Noise%20Maker%20-%20Vuvuzela/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Noise Maker - Vuvuzela,,Unique,False,96.83250000000001,1.5 keys,,https://backpack.tf/stats/Unique/Noise%20Maker%20-%20Vuvuzela/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Balloonicorn,,Genuine,True,122.65450000000001,1.7–2.1 keys,,https://backpack.tf/stats/Genuine/Balloonicorn/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Balloonicorn,,Unique,True,1.605,1.44–1.77 ref,,https://backpack.tf/stats/Unique/Balloonicorn/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Balloonicorn,,Unique,False,17.0,17 ref,,https://backpack.tf/stats/Unique/Balloonicorn/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Balloonicorn,,Strange,True,49.72,45.11–54.33 ref,,https://backpack.tf/stats/Strange/Balloonicorn/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Robot Chicken Hat,,Genuine,True,13.33,11.66–15 ref,,https://backpack.tf/stats/Genuine/Robot%20Chicken%20Hat/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Robot Chicken Hat,,Unique,True,82.307625,1.15–1.4 keys,,https://backpack.tf/stats/Unique/Robot%20Chicken%20Hat/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Red-Tape Recorder,,Genuine,True,19.884999999999998,17.44–22.33 ref,,https://backpack.tf/stats/Genuine/Red-Tape%20Recorder/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Red-Tape Recorder,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Red-Tape%20Recorder/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Red-Tape Recorder,,Unique,False,0.22,0.22 ref,,https://backpack.tf/stats/Unique/Red-Tape%20Recorder/Tradable/Non-Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Red-Tape Recorder,,Strange,True,2.995,2.88–3.11 ref,,https://backpack.tf/stats/Strange/Red-Tape%20Recorder/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Red-Tape Recorder,,Collector's,True,4002.4100000000003,62 keys,,https://backpack.tf/stats/Collector%27s/Red-Tape%20Recorder/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Huo-Long Heater,,Genuine,True,22.27,20.88–23.66 ref,,https://backpack.tf/stats/Genuine/Huo-Long%20Heater/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Huo-Long Heater,,Unique,True,0.05,0.05 ref,,https://backpack.tf/stats/Unique/Huo-Long%20Heater/Tradable/Craftable,64.555
2026-08-27T10:32:53,https://backpack.tf/api/IGetPrices/v4,Huo-Long Heater,,Unique,False,0.33,0.33 ref,,https://backpack.tf/stats/Unique/Huo-Long%20Heater/Tradable/Non-Craftable,64.555
